server_prefix_caching_configured,phase_order_count,mean_server_latest_prefix_cache_hit_rate_pct,mean_server_to_async_throughput_ratio,mean_server_to_async_latency_ratio,mean_server_to_async_tpot_ratio,async_first_throughput_ratio,server_first_throughput_ratio,server_first_minus_async_first_throughput_ratio,async_first_latency_ratio,server_first_latency_ratio,server_first_minus_async_first_latency_ratio
off,2,0.0,0.9636586842573663,1.0435480277134281,0.4978174501153413,0.951000943431193,0.9763164250835397,0.02531548165234665,1.057006006511346,1.0300900489155103,-0.02691595759583576
on,2,56.95,11.415486990617783,0.08950874030821523,0.017933965470320366,10.74365382403273,12.087320157202834,1.3436663331701038,0.09430135015664187,0.0847161304597886,-0.009585219696853275
