scenario_id,backend,metric,unit,favorable_direction,paired_observations,single_median,tensor_median,tensor_div_single_median,tensor_div_single_bootstrap_90_low,tensor_div_single_bootstrap_90_high,percent_change,favorable
shared_prefix_mega_long_no_repeat_variant_out8_n16,server,throughput,output tokens/s,higher,3,8.194734483511409,11.103343513668332,1.3558813358732718,1.3325928647975926,1.3652921058212752,35.58813358732718,True
shared_prefix_mega_long_no_repeat_variant_out8_n16,server,p95_ttft,ms,lower,3,15161.299987000006,11276.045909999993,0.7432450110255854,0.7379246113788918,0.7564472277747777,-25.67549889744146,True
shared_prefix_mega_long_no_repeat_variant_out8_n16,server,p95_latency,ms,lower,3,15615.836085000012,11523.049238999989,0.7374051748699555,0.7323128182166145,0.7503470005436814,-26.25948251300445,True
shared_prefix_mega_long_no_repeat_variant_out8_n16,server,p95_tpot,ms/token,lower,3,1834.9537229999962,1368.2163019999994,0.7456407673121477,0.7394317412286935,0.7631292789936329,-25.43592326878523,True
shared_prefix_mega_long_no_repeat_variant_out8_n16,async_llm,throughput,output tokens/s,higher,3,8.303686933957193,11.253747080158172,1.3543393640840267,1.2686164922815746,1.3974286886534282,35.433936408402666,True
shared_prefix_mega_long_no_repeat_variant_out8_n16,async_llm,p95_ttft,ms,lower,3,14845.748622000003,11013.471998,0.7423121013630383,0.7403857520682925,0.7923290536233887,-25.768789863696174,True
shared_prefix_mega_long_no_repeat_variant_out8_n16,async_llm,p95_latency,ms,lower,3,15282.491438999983,11260.202145999983,0.7366021688526497,0.7160806529805093,0.785982437480493,-26.339783114735027,True
shared_prefix_mega_long_no_repeat_variant_out8_n16,async_llm,p95_tpot,ms/token,lower,3,1999.9923865714288,1352.0982724285732,0.6932299777452483,0.6754515391081652,0.7281625470892071,-30.67700222547517,True
