scenario_id,prompt_profile,request_count,max_new_tokens,pairs,prompt_tokens_mean,server_to_async_output_tokens_per_second_ratio_median,server_to_async_output_tokens_per_second_ratio_p95,server_to_async_p95_first_event_ms_ratio_median,server_to_async_p95_first_event_ms_ratio_p95,server_to_async_p95_latency_ms_ratio_median,server_to_async_p95_latency_ms_ratio_p95,server_to_async_p95_stream_tpot_ms_ratio_median,server_to_async_p95_stream_tpot_ms_ratio_p95,server_to_async_batch_wall_ms_ratio_median,server_to_async_batch_wall_ms_ratio_p95,async_output_tokens_per_second_median,server_output_tokens_per_second_median,async_p95_first_event_ms_median,server_p95_first_content_ms_median,async_p95_latency_ms_median,server_p95_latency_ms_median,async_p95_stream_tpot_ms_median,server_p95_stream_tpot_ms_median
short_out32_n1,short,1,32,3,44.0,0.9951046037662115,1.061848717954588,1.0811984185158856,1.1962289397885832,1.0040212336192322,1.0425116754330341,0.9982105410435305,1.0317612311978315,1.0049194790329186,1.043462015450547,47.59690280587315,48.2754559620962,47.060855000012225,49.65720499998838,672.1196169999928,662.0688040000005,20.02731896774156,19.75521287096813
short_out32_n2,short,2,32,3,43.5,1.073597236151495,1.9028980412904302,1.2208199599317922,1.2907068128116714,0.9306739926037395,1.1226882350787724,0.9356689220626215,1.1091515444771942,0.9314480014727705,1.1235278437759861,88.71348901408592,86.06281437048486,68.76177000000894,78.13421099999118,721.0723489999964,742.8227199999924,21.290899516129098,22.084836129031995
short_out32_n4,short,4,32,3,43.25,1.0824965748955622,1.1056818077809634,1.1697743611295195,1.3378429942493717,0.9240503603025388,0.9694710187255774,0.8999733297576045,0.9304918216319931,0.9237904518048741,0.9703846156568757,173.8434886039892,187.39297591862936,70.57862499999601,82.63711300000409,735.9911240000088,682.2219889999985,22.19872954838725,19.957853741936283
short_out32_n8,short,8,32,3,45.25,1.0977574429507422,1.1186767484759017,1.33190348311916,2.715553211370161,0.9098743625193632,1.1489113768266912,0.8793374330642556,0.9417625526537615,0.9109480481517184,1.1494612134190392,333.1023307704884,359.4596987665635,71.78765700001577,93.30790499998898,768.1160870000099,711.16600900001,23.090526451613318,20.652395451613135
