pair_id,scenario_id,prompt_profile,request_count,max_new_tokens,repeat_index,cold_run_order,cache_run_order,prompt_tokens_mean,estimated_peak_sequence_tokens_cold,estimated_peak_sequence_tokens_cache,cold_output_tokens_per_second,cache_output_tokens_per_second,cache_to_cold_output_tokens_per_second_delta,cache_to_cold_output_tokens_per_second_ratio,cold_p95_first_event_ms,cache_p95_first_event_ms,cache_to_cold_p95_first_event_ms_delta,cache_to_cold_p95_first_event_ms_ratio,cold_p95_latency_ms,cache_p95_latency_ms,cache_to_cold_p95_latency_ms_delta,cache_to_cold_p95_latency_ms_ratio,cold_p95_stream_tpot_ms,cache_p95_stream_tpot_ms,cache_to_cold_p95_stream_tpot_ms_delta,cache_to_cold_p95_stream_tpot_ms_ratio,cold_batch_wall_ms,cache_batch_wall_ms,cache_to_cold_batch_wall_ms_delta,cache_to_cold_batch_wall_ms_ratio,cold_prefix_cache_hit_rate_pct,cache_prefix_cache_hit_rate_pct,cache_to_cold_prefix_cache_hit_rate_pct_delta,cold_prefix_cache_counter_requests,cache_prefix_cache_counter_requests,cold_prefix_cache_counter_queries,cache_prefix_cache_counter_queries,cold_prefix_cache_counter_hits,cache_prefix_cache_counter_hits,cold_prefix_cache_counter_hit_rate_pct,cache_prefix_cache_counter_hit_rate_pct,cache_to_cold_prefix_cache_counter_hit_rate_pct_delta,cold_gpu_kv_cache_usage_pct,cache_gpu_kv_cache_usage_pct,cache_to_cold_gpu_kv_cache_usage_pct_delta,cold_engine_max_model_len,cold_engine_max_num_batched_tokens,cold_engine_max_num_seqs,cold_engine_gpu_memory_utilization,cold_engine_gpu_kv_cache_size_tokens,cold_engine_available_kv_cache_memory_gib,cold_engine_max_concurrency_for_request,cold_engine_max_concurrency_request_tokens,cold_engine_derived_gpu_kv_cache_size_tokens,cache_engine_max_model_len,cache_engine_max_num_batched_tokens,cache_engine_max_num_seqs,cache_engine_gpu_memory_utilization,cache_engine_gpu_kv_cache_size_tokens,cache_engine_available_kv_cache_memory_gib,cache_engine_max_concurrency_for_request,cache_engine_max_concurrency_request_tokens,cache_engine_derived_gpu_kv_cache_size_tokens,modal_gpu,isolation_call_index,isolation_phase_order,isolation_warmup_runs,isolation_warmup_prompt_profile
shared_prefix_mega_long_no_repeat_variant_out8_n32_isolated_rep00,shared_prefix_mega_long_no_repeat_variant_out8_n32,shared_prefix_mega_long_no_repeat_variant,32,8,0,0,0,3609.46875,115759,115759,34.33417208465608,393.94844286238464,359.61427077772856,11.473946186645925,7053.8550139999925,296.899561999993,-6756.955451999999,0.04209039757844863,7414.162646999984,596.2951909999958,-6817.867455999988,0.08042650524281075,952.596999714286,42.785012000000016,-909.8119877142859,0.04491407385582003,7456.128529000011,649.8312269999929,-6806.297302000019,0.08715397333516,0.0,51.8,51.8,0,32,0,115503,0,111248,0.0,96.3161130013939,96.3161130013939,0.0,0.0,0.0,3790,60640,32,0.5,,,,3790,,3790,60640,32,0.5,,,,3790,,L4,0,cold_first,1,neutral_mega_long
matched_unique_prefix_mega_long_no_repeat_variant_out8_n32_isolated_rep00,matched_unique_prefix_mega_long_no_repeat_variant_out8_n32,matched_unique_prefix_mega_long_no_repeat_variant,32,8,0,0,0,3583.46875,114927,114927,34.16149239188463,33.78623331691016,-0.37525907497446553,0.9890151439910859,7091.536345000009,7151.426266999977,59.889921999968465,1.008445267581854,7459.941150999981,7540.315065000015,80.37391400003435,1.0107740681023014,956.2323151428578,963.8681012857139,7.635786142856091,1.0079852835152463,7493.817806999999,7577.050616999997,83.2328099999977,1.0111068633030083,0.0,4.7,4.7,0,32,0,114671,0,512,0.0,0.446494754558694,0.446494754558694,0.0,0.0,0.0,3790,60640,32,0.5,,,,3790,,3790,60640,32,0.5,,,,3790,,L4,1,cold_first,1,neutral_mega_long
shared_prefix_mega_long_no_repeat_variant_out8_n32_isolated_rep01,shared_prefix_mega_long_no_repeat_variant_out8_n32,shared_prefix_mega_long_no_repeat_variant,32,8,1,0,0,3593.46875,115247,115247,33.38915609823296,353.06710525250156,319.6779491542686,10.574304550068781,7262.269223000032,319.2143819999842,-6943.054841000048,0.04395518428165862,7630.176737999989,648.6883199999625,-6981.488418000026,0.08501615916304393,980.478143857137,51.83973128571649,-928.6384125714204,0.052871888690738555,7667.159937999997,725.0746280000158,-6942.085309999981,0.09456886694203405,0.0,51.7,51.7,0,32,0,114991,0,110752,0.0,96.31362454452957,96.31362454452957,0.0,0.0,0.0,3790,60640,32,0.5,,,,3790,,3790,60640,32,0.5,,,,3790,,L4,2,cold_first,1,neutral_mega_long
matched_unique_prefix_mega_long_no_repeat_variant_out8_n32_isolated_rep01,matched_unique_prefix_mega_long_no_repeat_variant_out8_n32,matched_unique_prefix_mega_long_no_repeat_variant,32,8,1,0,0,3591.46875,115183,115183,33.2614574761942,33.32387022199937,0.06241274580516887,1.001876428471297,7277.649283000017,7275.165639999955,-2.4836430000623295,0.9996587300509433,7660.46512400004,7650.565479000023,-9.8996450000177,0.9987076966163578,980.091221428568,979.5342682857203,-0.5569531428477603,0.9994317333624967,7696.595982999952,7682.180920000008,-14.415062999943984,0.9981270859180106,0.0,4.7,4.7,0,32,0,114927,0,512,0.0,0.4455001870752739,0.4455001870752739,0.0,0.0,0.0,3790,60640,32,0.5,,,,3790,,3790,60640,32,0.5,,,,3790,,L4,3,cold_first,1,neutral_mega_long
