scenario_id,prompt_profile,request_count,max_new_tokens,pairs,async_first_output_tokens_per_second_ratio,server_first_output_tokens_per_second_ratio,server_first_minus_async_first_output_tokens_per_second_ratio,async_first_p95_first_event_ms_ratio,server_first_p95_first_event_ms_ratio,server_first_minus_async_first_p95_first_event_ms_ratio,async_first_p95_latency_ms_ratio,server_first_p95_latency_ms_ratio,server_first_minus_async_first_p95_latency_ms_ratio,async_first_p95_stream_tpot_ms_ratio,server_first_p95_stream_tpot_ms_ratio,server_first_minus_async_first_p95_stream_tpot_ms_ratio,async_first_batch_wall_ms_ratio,server_first_batch_wall_ms_ratio,server_first_minus_async_first_batch_wall_ms_ratio
long_out32_n1,long,1,32,3,1.0047157438146692,0.9686249235180162,-0.036090820296653,1.468711004104891,1.22616693149078,-0.24254407261411104,0.9861545947725608,1.0312776793050498,0.04512308453248892,0.9441811522298645,1.0203743186681402,0.07619316643827567,0.9953063900474332,1.0323913578106483,0.037084967763215126
long_out32_n2,long,2,32,3,0.921631226622894,0.9788327418260709,0.057201515203176956,1.374783163578228,1.1541552882289678,-0.2206278753492601,1.0805864374448515,1.020621711505362,-0.05996472593948954,1.0358300619799452,1.0065688296327993,-0.02926123234714595,1.0850326802231631,1.0216250001347935,-0.06340768008836961
long_out32_n4,long,4,32,3,0.9695835074135742,0.9002252786939551,-0.06935822871961916,1.2443248198247256,1.3235075006833057,0.07918268085858005,1.0300638510787836,1.1097988563821257,0.0797350053033421,1.1099939082656485,1.0703439592666257,-0.039649948999022744,1.031370678599478,1.110833058865885,0.07946238026640695
long_out32_n8,long,8,32,3,0.9817618899160265,0.8986421888021682,-0.08311970111385836,1.365403981031152,1.4477236305949361,0.08231964956378413,1.0173732790658057,1.111982023948819,0.0946087448830133,0.9645438155242506,1.0727283035219581,0.10818448799770752,1.0185769179587256,1.1127899540671857,0.0942130361084601
