pair_id,scenario_id,prompt_profile,request_count,max_new_tokens,repeat_index,cold_run_order,cache_run_order,prompt_tokens_mean,estimated_peak_sequence_tokens_cold,estimated_peak_sequence_tokens_cache,cold_output_tokens_per_second,cache_output_tokens_per_second,cache_to_cold_output_tokens_per_second_delta,cache_to_cold_output_tokens_per_second_ratio,cold_p95_first_event_ms,cache_p95_first_event_ms,cache_to_cold_p95_first_event_ms_delta,cache_to_cold_p95_first_event_ms_ratio,cold_p95_latency_ms,cache_p95_latency_ms,cache_to_cold_p95_latency_ms_delta,cache_to_cold_p95_latency_ms_ratio,cold_p95_stream_tpot_ms,cache_p95_stream_tpot_ms,cache_to_cold_p95_stream_tpot_ms_delta,cache_to_cold_p95_stream_tpot_ms_ratio,cold_batch_wall_ms,cache_batch_wall_ms,cache_to_cold_batch_wall_ms_delta,cache_to_cold_batch_wall_ms_ratio
shared_prefix_long_out32_n1_rep00,shared_prefix_long_out32_n1,shared_prefix_long,1,32,0,4,4,580.0,612,612,48.13305463612813,47.0427862976606,-1.0902683384675314,0.9773488645856856,44.20142199998622,51.58721199998695,7.385790000000725,1.1670939455296943,664.637171999999,680.0371429999927,15.399970999993684,1.0231704930882104,20.014056451613317,20.272578419355025,0.2585219677417072,1.0129170200137447,664.8237940000001,680.2318169999921,15.408022999992,1.0231761004029167
shared_prefix_long_out32_n1_rep01,shared_prefix_long_out32_n1,shared_prefix_long,1,32,1,17,17,580.0,612,612,50.25901446429521,45.603747962267754,-4.655266502027459,0.9073744968609635,44.47388799999885,50.01547799997752,5.541589999978669,1.124603227853135,636.5096689999916,701.5049749999775,64.99530599998593,1.1021120481988889,19.097928419354606,21.01579022580645,1.917861806451846,1.1004225046999447,636.7017009999927,701.6967120000004,64.99501100000771,1.102080787436138
shared_prefix_long_out32_n1_rep02,shared_prefix_long_out32_n1,shared_prefix_long,1,32,2,9,9,580.0,612,612,52.68005369447442,39.63396860788502,-13.046085086589393,0.7523524717295839,42.14898300000414,63.018744999993714,20.869761999989578,1.4951427179153416,607.263488000001,807.0109290000005,199.74744099999953,1.328930431266105,18.229500161290222,23.999747870967962,5.77024770967774,1.316533512088866,607.440534999995,807.3882360000084,199.94770100001347,1.3291642382739821
shared_prefix_long_out32_n2_rep00,shared_prefix_long_out32_n2,shared_prefix_long,2,32,0,21,21,580.5,1225,1225,93.86136770438229,83.15942315780315,-10.701944546579142,0.8859813700958943,65.53067100000476,89.68317599999409,24.152504999989333,1.368567948892017,680.3284499999904,767.8756349999958,87.54718500000536,1.1286837041726046,20.403981870967506,22.8173770967742,2.4133952258066955,1.1182806003783348,681.8566739999881,769.6061079999765,87.74943399998847,1.1286919045394428
shared_prefix_long_out32_n2_rep01,shared_prefix_long_out32_n2,shared_prefix_long,2,32,1,12,12,580.5,1225,1225,97.66445154280204,77.54186473160846,-20.122586811193585,0.7939620149059585,64.22438300000977,73.54175200001123,9.317369000001463,1.1450752590336297,655.0656549999871,824.4148690000088,169.34921400002168,1.2585225048930782,19.598835838709668,24.67845312903243,5.079617290322762,1.2591795416894103,655.3049649999991,825.3606000000104,170.0556350000113,1.25950609881311
shared_prefix_long_out32_n2_rep02,shared_prefix_long_out32_n2,shared_prefix_long,2,32,2,22,22,580.5,1225,1225,92.00036341293328,87.54075996951696,-4.459603443416327,0.9515262410062458,81.02531899999121,73.54814999999348,-7.47716899999773,0.9077181170986992,695.2138700000035,730.8179330000257,35.60406300002228,1.051213107989376,20.413991354839453,21.792407774194274,1.3784164193548207,1.067523121539289,695.649426000017,731.0880099999792,35.43858399996225,1.0509431657318171
shared_prefix_long_out32_n4_rep00,shared_prefix_long_out32_n4,shared_prefix_long,4,32,0,15,15,580.5,2450,2450,187.8125515406984,159.4064949483929,-28.406056592305504,0.8487531511643939,66.50594799998544,99.17046099999993,32.664513000014495,1.491151753825412,680.5293120000044,802.5938819999965,122.06456999999205,1.1793671012366198,20.40123112903214,23.4458764193549,3.0446452903227588,1.1492383117012017,681.5305949999981,802.9785740000079,121.44797900000981,1.1781988657457265
shared_prefix_long_out32_n4_rep01,shared_prefix_long_out32_n4,shared_prefix_long,4,32,1,20,20,580.5,2450,2450,183.45876468794663,154.5910573592693,-28.867707328677312,0.8426474342734199,66.12543500000356,81.9460370000229,15.820602000019335,1.2392513863994767,697.3822349999921,827.476009999998,130.09377500000596,1.186545868923672,20.998932677419052,24.7049267419351,3.705994064516048,1.1764848776576746,697.7044690000014,827.9909729999986,130.2865039999972,1.1867359459324274
shared_prefix_long_out32_n4_rep02,shared_prefix_long_out32_n4,shared_prefix_long,4,32,2,14,14,580.5,2450,2450,189.72397106880774,147.97609887276778,-41.747872196039964,0.7799546785740683,66.06896700000675,115.03492900001788,48.96596200001113,1.7411340637429087,674.3538449999846,861.2330979999854,186.87925300000074,1.277123433618155,20.178356548386443,24.95020174193534,4.771845193548899,1.2364833420455383,674.6643519999793,865.0045579999812,190.3402060000019,1.2821257791904317
shared_prefix_long_out32_n8_rep00,shared_prefix_long_out32_n8,shared_prefix_long,8,32,0,0,0,579.5,4892,4892,345.73112964617115,346.8886627638455,1.1575331176743475,1.003348073165581,83.92364099998417,75.26916499998038,-8.654476000003797,0.8968767811205256,739.9618750000059,737.534748999991,-2.427126000014823,0.9967199310099392,22.16547370967749,22.027025741935756,-0.13844796774173318,0.9937538908685138,740.4597910000064,737.9889500000161,-2.470840999990287,0.9966630990230363
shared_prefix_long_out32_n8_rep01,shared_prefix_long_out32_n8,shared_prefix_long,8,32,1,1,1,579.5,4892,4892,369.8958328687,351.1787740119356,-18.717058856764368,0.9493991086311906,75.22694100001104,76.54820299998732,1.3212619999762865,1.0175636810750566,691.6915500000016,728.5348940000063,36.84334400000466,1.0532655690242343,20.635522387096678,21.761951000000167,1.1264286129034886,1.0545868716949875,692.086737000011,728.973443000001,36.88670599999,1.0532978079595672
shared_prefix_long_out32_n8_rep02,shared_prefix_long_out32_n8,shared_prefix_long,8,32,2,23,23,579.5,4892,4892,349.8994728563545,343.737528017534,-6.1619448388205456,0.982389385189642,109.20017600000165,79.64642499999286,-29.553751000008788,0.7293616907722902,731.0331719999965,744.2645760000062,13.231404000009661,1.0180995945283995,22.122809838709973,22.11399583870935,-0.008814000000622713,0.9996015876796446,731.6387129999953,744.7542939999892,13.115580999993881,1.0179263081175887
