scenario_id,prompt_profile,request_count,max_new_tokens,pairs,prompt_tokens_mean,cache_to_cold_output_tokens_per_second_ratio_median,cache_to_cold_output_tokens_per_second_ratio_p95,cache_to_cold_p95_first_event_ms_ratio_median,cache_to_cold_p95_first_event_ms_ratio_p95,cache_to_cold_p95_latency_ms_ratio_median,cache_to_cold_p95_latency_ms_ratio_p95,cache_to_cold_p95_stream_tpot_ms_ratio_median,cache_to_cold_p95_stream_tpot_ms_ratio_p95,cache_to_cold_batch_wall_ms_ratio_median,cache_to_cold_batch_wall_ms_ratio_p95,cold_output_tokens_per_second_median,cache_output_tokens_per_second_median,cold_p95_first_event_ms_median,cache_p95_first_event_ms_median,cold_p95_latency_ms_median,cache_p95_latency_ms_median,cold_p95_stream_tpot_ms_median,cache_p95_stream_tpot_ms_median
matched_unique_prefix_out32_n1,matched_unique_prefix,1,32,3,595.0,0.9822544203663319,1.607276392143925,1.017991757812932,1.0538314790415388,1.018136668210119,1.04792226475352,1.0474882168459032,1.0527804821182334,1.01806617436962,1.0478920613309914,48.2060233121843,46.58229643288685,45.17368499998042,47.25856999999678,663.5385209999924,686.7734109999901,19.694265451612814,20.30924064516079
matched_unique_prefix_out32_n2,matched_unique_prefix,2,32,3,596.5,0.7653589428289185,0.8277205361577599,1.359057626170967,1.6897215865315962,1.3065693645075032,1.3073996574443438,1.3036284084807976,1.3124517977993202,1.3065764885477154,1.307648872577308,98.81096535048941,75.9485953751696,66.68954299999541,90.63493200000039,647.4831310000013,842.1980729999916,19.39317429032287,25.231616548387407
matched_unique_prefix_out32_n4,matched_unique_prefix,4,32,3,596.5,0.9229759161776453,1.2024075209920329,1.0269870380864314,1.1665548605677283,1.0835014726046712,1.1016976735568205,1.0739105829089042,1.116615107225197,1.0834518891254903,1.1016612566512234,184.75054029429316,173.70455010777826,70.36607700001696,73.45634499998255,692.5162940000007,736.5568259999975,20.40970499999987,21.918198193548637
matched_unique_prefix_out32_n8,matched_unique_prefix,8,32,3,595.625,0.7655302159616311,0.8136039001714201,1.065636184039182,1.3807406920718905,1.3008662922304002,1.3147764355655993,1.240059955599947,1.2942635932903488,1.3062841663850415,1.3146753622002316,365.98053341537525,278.380917402204,97.8950129999987,102.64458300000001,699.0587989999995,919.062695000008,21.066009806451156,26.377406999999618
shared_prefix_long_out32_n1,shared_prefix_long,1,32,3,580.0,0.9073744968609635,0.9773488645856856,1.1670939455296943,1.4951427179153416,1.1021120481988889,1.328930431266105,1.1004225046999447,1.316533512088866,1.102080787436138,1.3291642382739821,50.25901446429521,45.603747962267754,44.20142199998622,51.58721199998695,636.5096689999916,701.5049749999775,19.097928419354606,21.01579022580645
shared_prefix_long_out32_n2,shared_prefix_long,2,32,3,580.5,0.8859813700958943,0.9515262410062458,1.1450752590336297,1.368567948892017,1.1286837041726046,1.2585225048930782,1.1182806003783348,1.2591795416894103,1.1286919045394428,1.25950609881311,93.86136770438229,83.15942315780315,65.53067100000476,73.54814999999348,680.3284499999904,767.8756349999958,20.403981870967506,22.8173770967742
shared_prefix_long_out32_n4,shared_prefix_long,4,32,3,580.5,0.8426474342734199,0.8487531511643939,1.491151753825412,1.7411340637429087,1.186545868923672,1.277123433618155,1.1764848776576746,1.2364833420455383,1.1867359459324274,1.2821257791904317,187.8125515406984,154.5910573592693,66.12543500000356,99.17046099999993,680.5293120000044,827.476009999998,20.40123112903214,24.7049267419351
shared_prefix_long_out32_n8,shared_prefix_long,8,32,3,579.5,0.982389385189642,1.003348073165581,0.8968767811205256,1.0175636810750566,1.0180995945283995,1.0532655690242343,0.9996015876796446,1.0545868716949875,1.0179263081175887,1.0532978079595672,349.8994728563545,346.8886627638455,83.92364099998417,76.54820299998732,731.0331719999965,737.534748999991,22.122809838709973,22.027025741935756
