phase_order,prompt_profile,request_count,max_new_tokens,trial_count,gpu_memory_utilization_mean,prompt_tokens_mean,estimated_prompt_tokens,on_server_gpu_kv_cache_size_tokens_mean,estimated_prompt_token_pressure_ratio,on_server_max_concurrency_for_request_mean,max_num_batched_tokens_mean,throughput_ratio_mean,p95_latency_ratio_mean,p95_first_content_ratio_mean,p95_stream_tpot_ratio_mean,on_prefix_cache_hit_rate_pct_mean,on_prefix_cache_queries_mean,on_prefix_cache_hits_mean
async_first,matched_unique_prefix_mega_long_no_repeat_variant,16,8,2,0.325,3584.0625,57345.0,14208.0,4.036106418918919,3.9,60640.0,0.9939644605668444,1.0091254747268175,1.007161671404372,1.0090492977328773,0.4384727664626542,215293.0,944.0
async_first,shared_prefix_mega_long_no_repeat_variant,16,8,2,0.325,3600.3125,57605.0,14181.0,4.062125379028277,3.8899999999999997,60640.0,5.990952537259618,0.17590745660638524,0.13761218639703726,0.4472901257474424,93.11691380848504,57605.0,53640.0
