scenario_id,prompt_profile,request_count,max_new_tokens,pairs,prompt_tokens_mean,server_to_async_output_tokens_per_second_ratio_median,server_to_async_output_tokens_per_second_ratio_p95,server_to_async_p95_first_event_ms_ratio_median,server_to_async_p95_first_event_ms_ratio_p95,server_to_async_p95_latency_ms_ratio_median,server_to_async_p95_latency_ms_ratio_p95,server_to_async_p95_stream_tpot_ms_ratio_median,server_to_async_p95_stream_tpot_ms_ratio_p95,server_to_async_batch_wall_ms_ratio_median,server_to_async_batch_wall_ms_ratio_p95,async_output_tokens_per_second_median,server_output_tokens_per_second_median,async_p95_first_event_ms_median,server_p95_first_content_ms_median,async_p95_latency_ms_median,server_p95_latency_ms_median,async_p95_stream_tpot_ms_median,server_p95_stream_tpot_ms_median
matched_unique_prefix_mega_long_no_repeat_variant_out8_n32,matched_unique_prefix_mega_long_no_repeat_variant,32,8,1,3591.46875,12.714843953856807,12.714843953856807,0.0574755294428278,0.0574755294428278,0.0788362404020762,0.0788362404020762,0.02518176228595141,0.02518176228595141,0.0786482322259778,0.0786482322259778,33.582679093507416,426.99852422639617,7285.241964000023,418.7231390000079,7560.637176,596.0522100000105,1008.7400838571422,25.401853000001243
shared_prefix_mega_long_no_repeat_variant_out8_n32,shared_prefix_mega_long_no_repeat_variant,32,8,1,3593.46875,12.103426798074809,12.103426798074809,0.0739820290392329,0.0739820290392329,0.08263332068541156,0.08263332068541156,0.01444250203777716,0.01444250203777716,0.08262122923394405,0.08262122923394405,32.86830793760329,397.8191590993626,7329.515194999999,542.2524059999887,7753.305624000006,640.6813899999975,990.3592855714253,14.30326599999684
