scenario_id,prompt_profile,request_count,max_new_tokens,pairs,cold_first_output_tokens_per_second_ratio,cache_first_output_tokens_per_second_ratio,cache_first_minus_cold_first_output_tokens_per_second_ratio,cold_first_p95_first_event_ms_ratio,cache_first_p95_first_event_ms_ratio,cache_first_minus_cold_first_p95_first_event_ms_ratio,cold_first_p95_latency_ms_ratio,cache_first_p95_latency_ms_ratio,cache_first_minus_cold_first_p95_latency_ms_ratio,cold_first_p95_stream_tpot_ms_ratio,cache_first_p95_stream_tpot_ms_ratio,cache_first_minus_cold_first_p95_stream_tpot_ms_ratio,cold_first_batch_wall_ms_ratio,cache_first_batch_wall_ms_ratio,cache_first_minus_cold_first_batch_wall_ms_ratio
shared_prefix_out32_n1,shared_prefix,1,32,3,0.9967589238420695,1.2175991665479988,0.22084024270592928,0.9266475316335614,0.7179999620367058,-0.2086475695968556,1.0067109078852863,0.8213943429410877,-0.18531656494419857,1.013393689890545,0.8298704289157064,-0.1835232609748385,1.0032516148894233,0.8212883414129531,-0.18196327347647012
shared_prefix_out32_n2,shared_prefix,2,32,3,1.1431666735106394,1.0723982786089885,-0.07076839490165088,1.164908510950027,0.8976774229095094,-0.26723108804051765,0.8734955416330714,0.9326318196031759,0.059136277970104456,0.8685555671484051,0.9366411183870329,0.0680855512386278,0.8747630797607336,0.9324893744673888,0.057726294706655135
shared_prefix_out32_n4,shared_prefix,4,32,3,1.059271865336843,1.1064473434076112,0.04717547807076827,1.1350402205060288,1.0330652101478324,-0.10197501035819645,0.9411283795949988,0.9021072885598853,-0.03902109103511353,0.9165705188009559,0.9085508301281218,-0.008019688672834091,0.9440447091285721,0.9037935749569634,-0.04025113417160864
shared_prefix_out32_n8,shared_prefix,8,32,3,1.0274875682776863,1.1952928430917646,0.16780527481407836,1.0555978023413988,0.9271344795024156,-0.1284633228389832,0.9720484420183038,0.8387767373315989,-0.1332717046867049,0.9204756735297311,0.8538055709482745,-0.06667010258145667,0.973247785057135,0.8366150653202132,-0.13663271973692181
