phase_order,prompt_profile,metric,trial_count,mean,min,max,median,p95,cv,bootstrap_mean_p05,bootstrap_mean_p50,bootstrap_mean_p95
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_output_tokens_per_second,8,-0.40004322750528587,-1.2120685819903123,0.1682950121151947,-0.44395475003342,0.1682950121151947,1.1344144148679944,-0.66842896113342,-0.40004322750528587,-0.1550373850729061
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_output_tokens_per_second,8,0.9872445577845114,0.9634025978587989,1.0050564116144538,0.9867936038773628,1.0050564116144538,0.014467069723654451,0.9788682361080573,0.9872295940053073,0.9949798546757814
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_latency_ms,8,108.07131399999264,-38.264819000005446,293.18163799999274,66.03483400002006,293.18163799999274,1.1191477873085585,42.56373249999933,108.07131399999264,178.84092124998563
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_latency_ms,8,1.0132143807983875,0.9950209373813482,1.0379362756225967,1.0078973495186074,1.0379362756225967,0.014684285364582779,1.0052271927735792,1.0132143807983875,1.0220156501523245
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_first_content_ms,8,102.6715888749942,-38.927854000007756,274.7734249999776,63.490417999986676,274.7734249999776,0.9964369919973511,46.30388237498926,102.70797412499985,161.55837587499286
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_first_content_ms,8,1.0128928102670318,0.994853055679953,1.0329728201888628,1.0081468814328833,1.0329728201888628,0.012617129607747603,1.0058747128764944,1.0129592397090483,1.0201708160126055
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_stream_tpot_ms,8,53.00505119642853,-62.48220257142691,301.86324471428156,3.9693635714285307,301.86324471428156,2.0946769894071826,-4.432353803572678,51.58321489285655,117.8081282321425
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_stream_tpot_ms,8,1.218497107113252,0.8831991904478834,2.102582941338261,1.0264835223954552,2.102582941338261,0.32296668538735285,1.0065830974294616,1.208125734029003,1.4468088083729442
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_batch_wall_ms,8,107.5040098750045,-38.69573699998364,293.6334140000272,65.59200399996735,293.6334140000272,1.115374967599,42.682405500002574,107.51631187500266,177.37951575001557
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_batch_wall_ms,8,1.0131336942436417,0.9949690270555742,1.0379876514995292,1.0078323673809362,1.0379876514995292,0.014563880034774523,1.0051537805527955,1.0131336942436417,1.0217725557284962
async_first,matched_unique_prefix_mega_long_no_repeat_variant,on_server_prefix_cache_counter_queries,8,226882.375,114639.0,438076.0,143605.0,438076.0,0.5580871191926643,158235.625,226633.75,303947.625
async_first,matched_unique_prefix_mega_long_no_repeat_variant,on_server_prefix_cache_counter_hits,8,996.0,496.0,1936.0,624.0,1936.0,0.5672042113819296,690.0,996.0,1340.0
async_first,matched_unique_prefix_mega_long_no_repeat_variant,on_server_prefix_cache_counter_hit_rate_pct,8,0.4369601593445225,0.43157830622917154,0.443042899184856,0.435617299033125,0.443042899184856,0.00887742083222108,0.43477338658365194,0.43696343726811704,0.4391826273444869
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_prefix_cache_counter_hit_rate_pct,8,0.4369601593445225,0.43157830622917154,0.443042899184856,0.435617299033125,0.443042899184856,0.00887742083222108,0.43477338658365194,0.43696343726811704,0.4391826273444869
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_output_tokens_per_second,8,255.37376421932703,220.208371361233,294.7679518224638,260.2283988559271,294.7679518224638,0.0960825068111268,240.58107478689627,255.26685061293387,269.8743059052512
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_output_tokens_per_second,8,9.242790330666352,7.824314643092485,12.456044800763996,9.02519649424562,12.456044800763996,0.14192718607901184,8.574210886868762,9.221891077178737,10.090024066125954
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_latency_ms,8,-7331.443659124997,-9143.692646000034,-6857.384647000003,-7093.930497999963,-6857.384647000003,0.09857342887290445,-7809.093574875014,-7310.133377624993,-6985.560471999992
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_latency_ms,8,0.10967603769686804,0.0796703337934589,0.1278645001764696,0.1095595209653404,0.1278645001764696,0.12139314192553005,0.10168511669377049,0.10985923804857464,0.11692066029513479
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_first_content_ms,8,-7264.932848249998,-8858.520196,-6797.684545000009,-7115.499534999998,-6797.684545000009,0.08653692075037465,-7693.1050775,-7251.060795249994,-6970.155180374995
