server_prefix_caching_configured,phase_order_count,mean_server_latest_prefix_cache_hit_rate_pct,mean_server_to_async_throughput_ratio,mean_server_to_async_latency_ratio,mean_server_to_async_tpot_ratio,async_first_throughput_ratio,server_first_throughput_ratio,server_first_minus_async_first_throughput_ratio,async_first_latency_ratio,server_first_latency_ratio,server_first_minus_async_first_latency_ratio
off,1,,1.0465333348310115,0.9537984936598475,1.007169030251244,1.0465333348310115,,,0.9537984936598475,,
on,1,,8.46643418768331,0.11797033538476513,0.05709632212407259,8.46643418768331,,,0.11797033538476513,,
