scenario_id,prompt_profile,request_count,max_new_tokens,pairs,prompt_tokens_mean,cold_first_output_tokens_per_second_ratio,cache_first_output_tokens_per_second_ratio,cache_first_minus_cold_first_output_tokens_per_second_ratio,cold_first_p95_first_event_ms_ratio,cache_first_p95_first_event_ms_ratio,cache_first_minus_cold_first_p95_first_event_ms_ratio,cold_first_p95_latency_ms_ratio,cache_first_p95_latency_ms_ratio,cache_first_minus_cold_first_p95_latency_ms_ratio,cold_first_p95_stream_tpot_ms_ratio,cache_first_p95_stream_tpot_ms_ratio,cache_first_minus_cold_first_p95_stream_tpot_ms_ratio,cold_first_batch_wall_ms_ratio,cache_first_batch_wall_ms_ratio,cache_first_minus_cold_first_batch_wall_ms_ratio,cold_first_cold_prefix_cache_hit_rate_pct,cache_first_cold_prefix_cache_hit_rate_pct,cache_first_minus_cold_first_cold_prefix_cache_hit_rate_pct,cold_first_cache_prefix_cache_hit_rate_pct,cache_first_cache_prefix_cache_hit_rate_pct,cache_first_minus_cold_first_cache_prefix_cache_hit_rate_pct,cold_first_prefix_cache_hit_rate_pct_delta,cache_first_prefix_cache_hit_rate_pct_delta,cache_first_minus_cold_first_prefix_cache_hit_rate_pct_delta,cold_first_cold_gpu_kv_cache_usage_pct,cache_first_cold_gpu_kv_cache_usage_pct,cache_first_minus_cold_first_cold_gpu_kv_cache_usage_pct,cold_first_cache_gpu_kv_cache_usage_pct,cache_first_cache_gpu_kv_cache_usage_pct,cache_first_minus_cold_first_cache_gpu_kv_cache_usage_pct,cold_first_gpu_kv_cache_usage_pct_delta,cache_first_gpu_kv_cache_usage_pct_delta,cache_first_minus_cold_first_gpu_kv_cache_usage_pct_delta
matched_unique_prefix_out8_n4,matched_unique_prefix,4,8,1,596.5,1.6312686023055452,0.5931502175273397,-1.0381183847782056,0.3777025079308948,2.9392244264261986,2.5615219184953038,0.6126252650878931,1.6870654792623538,1.074440214174461,1.0463853625415724,0.9482109176245432,-0.0981744449170292,0.6130198292216592,1.6859135686887068,1.0728937394670477,0.0,0.0,0.0,58.0,58.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_prefix_long_out8_n4,shared_prefix_long,4,8,1,580.5,1.1219921882866066,1.0244959099014452,-0.0974962783851614,0.7683299854251094,0.9873602261539136,0.21903024072880417,0.8916848518240724,0.9760717905799035,0.08438693875583103,0.9562649084831522,0.9679818306265019,0.01171692214334974,0.8912718024597828,0.9760897923898968,0.08481798993011402,0.0,0.0,0.0,68.1,68.1,0.0,68.1,68.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
