pair_id,scenario_id,prompt_profile,request_count,max_new_tokens,repeat_index,async_run_order,server_run_order,prompt_tokens_mean,estimated_peak_sequence_tokens_async,estimated_peak_sequence_tokens_server,async_output_tokens_per_second,server_output_tokens_per_second,server_to_async_output_tokens_per_second_delta,server_to_async_output_tokens_per_second_ratio,async_p95_first_event_ms,server_p95_first_content_ms,server_to_async_p95_first_event_ms_delta,server_to_async_p95_first_event_ms_ratio,async_p95_latency_ms,server_p95_latency_ms,server_to_async_p95_latency_ms_delta,server_to_async_p95_latency_ms_ratio,async_p95_stream_tpot_ms,server_p95_stream_tpot_ms,server_to_async_p95_stream_tpot_ms_delta,server_to_async_p95_stream_tpot_ms_ratio,async_batch_wall_ms,server_batch_wall_ms,server_to_async_batch_wall_ms_delta,server_to_async_batch_wall_ms_ratio
matched_unique_prefix_mega_long_no_repeat_variant_out8_n32_rep00,matched_unique_prefix_mega_long_no_repeat_variant_out8_n32,matched_unique_prefix_mega_long_no_repeat_variant,32,8,0,1,1,3591.46875,115183,115183,33.08232572708368,32.472482750254905,-0.609842976828773,0.981565897698374,7415.553700000004,7693.000873000017,277.4471730000132,1.0374142220829732,7687.1710859999785,7877.700175000001,190.5290890000224,1.0247853321941822,1000.0019122857151,496.3346494285718,-503.66726285714327,0.4963337002967268,7738.270946000001,7883.5979980000275,145.32705200002692,1.0187803002782099
shared_prefix_mega_long_no_repeat_variant_out8_n32_rep00,shared_prefix_mega_long_no_repeat_variant_out8_n32,shared_prefix_mega_long_no_repeat_variant,32,8,0,0,0,3593.46875,115247,115247,32.63991380476032,32.330237224292716,-0.3096765804676025,0.990512334612157,7379.327883999991,7761.700832999992,382.3729490000005,1.0518167717996472,7812.004048999996,7912.714729999976,100.71068099998047,1.012891785560822,993.4509411428555,490.3250185714278,-503.12592257142774,0.49355735473697676,7843.157967000025,7918.283995999986,75.12602899996091,1.0095785434025495
