scenario_id,prompt_profile,request_count,max_new_tokens,pairs,prompt_tokens_mean,cache_to_cold_output_tokens_per_second_ratio_median,cache_to_cold_output_tokens_per_second_ratio_p95,cache_to_cold_p95_first_event_ms_ratio_median,cache_to_cold_p95_first_event_ms_ratio_p95,cache_to_cold_p95_latency_ms_ratio_median,cache_to_cold_p95_latency_ms_ratio_p95,cache_to_cold_p95_stream_tpot_ms_ratio_median,cache_to_cold_p95_stream_tpot_ms_ratio_p95,cache_to_cold_batch_wall_ms_ratio_median,cache_to_cold_batch_wall_ms_ratio_p95,cold_output_tokens_per_second_median,cache_output_tokens_per_second_median,cold_p95_first_event_ms_median,cache_p95_first_event_ms_median,cold_p95_latency_ms_median,cache_p95_latency_ms_median,cold_p95_stream_tpot_ms_median,cache_p95_stream_tpot_ms_median,cold_prefix_cache_hit_rate_pct_median,cache_prefix_cache_hit_rate_pct_median,cache_to_cold_prefix_cache_hit_rate_pct_delta_median,cold_prefix_cache_counter_queries_median,cache_prefix_cache_counter_queries_median,cold_prefix_cache_counter_hits_median,cache_prefix_cache_counter_hits_median,cold_prefix_cache_counter_hit_rate_pct_median,cache_prefix_cache_counter_hit_rate_pct_median,cache_to_cold_prefix_cache_counter_hit_rate_pct_delta_median,cold_gpu_kv_cache_usage_pct_median,cache_gpu_kv_cache_usage_pct_median,cache_to_cold_gpu_kv_cache_usage_pct_delta_median,cold_engine_max_model_len_median,cache_engine_max_model_len_median,cold_engine_max_num_batched_tokens_median,cache_engine_max_num_batched_tokens_median,cold_engine_max_num_seqs_median,cache_engine_max_num_seqs_median,cold_engine_gpu_memory_utilization_median,cache_engine_gpu_memory_utilization_median,cold_engine_gpu_kv_cache_size_tokens_median,cache_engine_gpu_kv_cache_size_tokens_median,cold_engine_available_kv_cache_memory_gib_median,cache_engine_available_kv_cache_memory_gib_median,cold_engine_max_concurrency_for_request_median,cache_engine_max_concurrency_for_request_median,cold_engine_max_concurrency_request_tokens_median,cache_engine_max_concurrency_request_tokens_median,cold_engine_derived_gpu_kv_cache_size_tokens_median,cache_engine_derived_gpu_kv_cache_size_tokens_median
matched_unique_prefix_mega_long_no_repeat_variant_out8_n32,matched_unique_prefix_mega_long_no_repeat_variant,32,8,8,3583.46875,0.9947351412725296,1.009947185779517,1.0010166041712132,1.008445267581854,0.9993699805524934,1.017419732531758,0.9953194853768403,1.018247027414793,0.9993834379902413,1.0172810891472943,32.871392919829304,32.69517073192659,7277.649283000017,7276.714910999999,7726.339273000008,7721.471528999984,991.1360674285642,986.4970405714238,0.0,4.7,4.7,0.0,114671.0,0.0,512.0,0.0,0.446494754558694,0.446494754558694,0.0,0.0,0.0,3790.0,3790.0,60640.0,60640.0,32.0,32.0,0.5,0.5,,,,,,,3790.0,3790.0,,
shared_prefix_mega_long_no_repeat_variant_out8_n32,shared_prefix_mega_long_no_repeat_variant,32,8,8,3609.46875,10.574304550068781,12.481865069120728,0.04234789948477338,0.06357991535790651,0.08154504341646035,0.13330192611333821,0.04910701347866197,0.12633053169896938,0.09135693419577258,0.1781719946517887,32.99778154806129,353.06710525250156,7262.269223000032,308.2122089999757,7655.044212000007,648.6883199999625,980.478143857137,48.63459385714058,0.0,51.7,51.7,0.0,114991.0,0.0,110752.0,0.0,96.31362454452957,96.31362454452957,0.0,0.0,0.0,3790.0,3790.0,60640.0,60640.0,32.0,32.0,0.5,0.5,,,,,,,3790.0,3790.0,,
