phase_order,prompt_profile,metric,trial_count,mean,min,max,median,p95,cv,bootstrap_mean_p05,bootstrap_mean_p50,bootstrap_mean_p95
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_output_tokens_per_second,2,1.6705385474800867,1.3460929325613478,1.9949841623988256,1.3460929325613478,1.9949841623988256,0.19421617981108358,1.3460929325613478,1.6705385474800867,1.9949841623988256
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_output_tokens_per_second,2,1.0524673466606131,1.0416977993406034,1.063236893980623,1.0416977993406034,1.063236893980623,0.010232666461511247,1.0416977993406034,1.0524673466606131,1.063236893980623
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_latency_ms,2,-534.1587530000006,-633.4399060000069,-434.87759999999435,-633.4399060000069,-434.87759999999435,0.18586450646444083,-633.4399060000069,-534.1587530000006,-434.87759999999435
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_latency_ms,2,0.950270841976919,0.9404786184292364,0.9600630655246016,0.9404786184292364,0.9600630655246016,0.010304665906944089,0.9404786184292364,0.950270841976919,0.9600630655246016
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_first_content_ms,2,-205.86172999999508,-413.01859800000784,1.2951380000176869,-413.01859800000784,1.2951380000176869,1.0062913004763816,-413.01859800000784,-205.86172999999508,1.2951380000176869
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_first_content_ms,2,0.9807415176087446,0.9613511850237344,1.0001318501937548,0.9613511850237344,1.0001318501937548,0.019771093847732634,0.9613511850237344,0.9807415176087446,1.0001318501937548
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_stream_tpot_ms,2,14.199077071426473,-73.35837128571484,101.75652542856778,-73.35837128571484,101.75652542856778,6.166418276110187,-73.35837128571484,14.199077071426473,101.75652542856778
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_stream_tpot_ms,2,1.0228726966794175,0.9356822022114519,1.110063191147383,0.9356822022114519,1.110063191147383,0.08524080733703686,0.9356822022114519,1.0228726966794175,1.110063191147383
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_batch_wall_ms,2,-534.9577779999927,-633.447822999984,-436.4677330000013,-633.447822999984,-436.4677330000013,0.18410807179626187,-633.447822999984,-534.9577779999927,-436.4677330000013
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_batch_wall_ms,2,0.9502477407978102,0.9405241726104216,0.9599713089851987,0.9405241726104216,0.9599713089851987,0.010232666461511167,0.9405241726104216,0.9502477407978102,0.9599713089851987
async_first,matched_unique_prefix_mega_long_no_repeat_variant,on_server_prefix_cache_counter_queries,2,154145.5,150548.0,157743.0,150548.0,157743.0,0.02333833942606174,150548.0,154145.5,157743.0
async_first,matched_unique_prefix_mega_long_no_repeat_variant,on_server_prefix_cache_counter_hits,2,672.0,656.0,688.0,656.0,688.0,0.023809523809523808,656.0,672.0,688.0
async_first,matched_unique_prefix_mega_long_no_repeat_variant,on_server_prefix_cache_counter_hit_rate_pct,2,0.43594695026226954,0.4357414246619018,0.4361524758626373,0.4357414246619018,0.4361524758626373,0.0004714463542963053,0.4357414246619018,0.43594695026226954,0.4361524758626373
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_prefix_cache_counter_hit_rate_pct,2,0.43594695026226954,0.4357414246619018,0.4361524758626373,0.4357414246619018,0.4361524758626373,0.0004714463542963053,0.4357414246619018,0.43594695026226954,0.4361524758626373
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_output_tokens_per_second,2,264.766061897061,208.7595494743876,320.77257431973436,208.7595494743876,320.77257431973436,0.2115320672951214,208.7595494743876,264.766061897061,320.77257431973436
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_output_tokens_per_second,2,9.137888490695131,7.30663697499948,10.969140006390782,7.30663697499948,10.969140006390782,0.2004020422836595,7.30663697499948,9.137888490695131,10.969140006390782
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_latency_ms,2,-9282.319159500006,-9479.97976100001,-9084.658558000001,-9479.97976100001,-9084.658558000001,0.021294312132944512,-9479.97976100001,-9282.319159500006,-9084.658558000001
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_latency_ms,2,0.11381369002979669,0.09065882045415839,0.136968559605435,0.09065882045415839,0.136968559605435,0.20344538139108137,0.09065882045415839,0.11381369002979669,0.136968559605435
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_first_content_ms,2,-9096.235185500022,-9428.799378000009,-8763.670993000034,-9428.799378000009,-8763.670993000034,0.036560641377227775,-9428.799378000009,-9096.235185500022,-8763.670993000034
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_first_content_ms,2,0.10479193515317456,0.07914211748912377,0.13044175281722534,0.07914211748912377,0.13044175281722534,0.24476900466203244,0.07914211748912377,0.10479193515317456,0.13044175281722534
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_stream_tpot_ms,2,-922.0326912857156,-1044.4099714285683,-799.655411142863,-1044.4099714285683,-799.655411142863,0.1327255327272673,-1044.4099714285683,-922.0326912857156,-799.655411142863
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_stream_tpot_ms,2,0.044276544666196745,0.03830438543346266,0.05024870389893083,0.03830438543346266,0.05024870389893083,0.13488313683370093,0.03830438543346266,0.044276544666196745,0.05024870389893083
