pair_id,scenario_id,prompt_profile,request_count,max_new_tokens,repeat_index,async_run_order,server_run_order,prompt_tokens_mean,estimated_peak_sequence_tokens_async,estimated_peak_sequence_tokens_server,async_output_tokens_per_second,server_output_tokens_per_second,server_to_async_output_tokens_per_second_delta,server_to_async_output_tokens_per_second_ratio,async_p95_first_event_ms,server_p95_first_content_ms,server_to_async_p95_first_event_ms_delta,server_to_async_p95_first_event_ms_ratio,async_p95_latency_ms,server_p95_latency_ms,server_to_async_p95_latency_ms_delta,server_to_async_p95_latency_ms_ratio,async_p95_stream_tpot_ms,server_p95_stream_tpot_ms,server_to_async_p95_stream_tpot_ms_delta,server_to_async_p95_stream_tpot_ms_ratio,async_batch_wall_ms,server_batch_wall_ms,server_to_async_batch_wall_ms_delta,server_to_async_batch_wall_ms_ratio
matched_unique_prefix_mega_long_no_repeat_variant_out8_n32_rep00,matched_unique_prefix_mega_long_no_repeat_variant_out8_n32,matched_unique_prefix_mega_long_no_repeat_variant,32,8,0,1,1,3591.46875,115183,115183,35.08058802437931,427.1473334252411,392.06674540086175,12.176173704055198,6962.920216000015,422.0235230000071,-6540.896693000008,0.06061013337913079,7240.231090000008,595.8470029999887,-6644.3840870000195,0.0822966830192692,941.2533045714287,25.087431857140732,-916.165872714288,0.02665322048304897,7297.4831500000055,599.3248229999892,-6698.1583270000165,0.08212760628299481
shared_prefix_mega_long_no_repeat_variant_out8_n32_rep00,shared_prefix_mega_long_no_repeat_variant_out8_n32,shared_prefix_mega_long_no_repeat_variant,32,8,0,0,0,3593.46875,115247,115247,34.475595071274405,369.2116435351174,334.73604846384296,10.709362456886211,6995.679742000021,594.4090049999886,-6401.270737000033,0.08496801267664246,7390.936280000005,689.9762619999876,-6700.960018000018,0.09335437837112393,941.712887571429,13.944767285713462,-927.7681202857154,0.01480787559536903,7425.542603999986,693.3692489999999,-6732.173354999986,0.09337624009139699
