pair_id,scenario_id,prompt_profile,request_count,max_new_tokens,repeat_index,async_run_order,server_run_order,prompt_tokens_mean,estimated_peak_sequence_tokens_async,estimated_peak_sequence_tokens_server,async_output_tokens_per_second,server_output_tokens_per_second,server_to_async_output_tokens_per_second_delta,server_to_async_output_tokens_per_second_ratio,async_p95_first_event_ms,server_p95_first_content_ms,server_to_async_p95_first_event_ms_delta,server_to_async_p95_first_event_ms_ratio,async_p95_latency_ms,server_p95_latency_ms,server_to_async_p95_latency_ms_delta,server_to_async_p95_latency_ms_ratio,async_p95_stream_tpot_ms,server_p95_stream_tpot_ms,server_to_async_p95_stream_tpot_ms_delta,server_to_async_p95_stream_tpot_ms_ratio,async_batch_wall_ms,server_batch_wall_ms,server_to_async_batch_wall_ms_delta,server_to_async_batch_wall_ms_ratio
matched_unique_prefix_mega_long_no_repeat_variant_out8_n32_rep00,matched_unique_prefix_mega_long_no_repeat_variant_out8_n32,matched_unique_prefix_mega_long_no_repeat_variant,32,8,0,0,0,3591.46875,115183,115183,32.32535504603583,330.62568974524004,298.3003346992042,10.228060581991528,7457.764682999994,612.8124370000023,-6844.952245999992,0.08217106104150897,7882.718883000024,770.1000330000056,-7112.618850000019,0.09769472239595066,1006.1097362857124,22.860839857141205,-983.2488964285712,0.022722014341633647,7919.479914000021,774.289500000009,-7145.190414000012,0.0977702460778041
shared_prefix_mega_long_no_repeat_variant_out8_n32_rep00,shared_prefix_mega_long_no_repeat_variant_out8_n32,shared_prefix_mega_long_no_repeat_variant,32,8,0,1,1,3593.46875,115247,115247,33.28670609126371,464.23570053124473,430.948994439981,13.94657973241414,7361.766117000002,435.47942800000783,-6926.286688999994,0.05915420580862875,7634.101200999993,547.6516290000006,-7086.449571999992,0.07173753852362653,995.2541229999991,16.472344999998864,-978.7817780000003,0.016550893504812817,7690.757964999989,551.4440180000122,-7139.313946999977,0.07170216778496852
