trial_index,trial_label,phase_order,prompt_profile,scenario_id,request_count,max_new_tokens,repeat_index,prompt_tokens_mean,estimated_prompt_tokens,gpu_memory_utilization,max_model_len,max_num_batched_tokens,off_source_dir,on_source_dir,off_server_enable_prefix_caching_observed,on_server_enable_prefix_caching_observed,off_server_latest_prefix_cache_hit_rate_pct,on_server_latest_prefix_cache_hit_rate_pct,cache_on_minus_off_server_latest_prefix_cache_hit_rate_pct,off_server_gpu_kv_cache_size_tokens,on_server_gpu_kv_cache_size_tokens,off_server_max_concurrency_for_request,on_server_max_concurrency_for_request,off_server_available_kv_cache_memory_gib,on_server_available_kv_cache_memory_gib,off_server_output_tokens_per_second,on_server_output_tokens_per_second,cache_on_minus_off_server_output_tokens_per_second,cache_on_div_off_server_output_tokens_per_second,off_server_p95_latency_ms,on_server_p95_latency_ms,cache_on_minus_off_server_p95_latency_ms,cache_on_div_off_server_p95_latency_ms,off_server_p95_first_content_ms,on_server_p95_first_content_ms,cache_on_minus_off_server_p95_first_content_ms,cache_on_div_off_server_p95_first_content_ms,off_server_p95_stream_tpot_ms,on_server_p95_stream_tpot_ms,cache_on_minus_off_server_p95_stream_tpot_ms,cache_on_div_off_server_p95_stream_tpot_ms,off_server_batch_wall_ms,on_server_batch_wall_ms,cache_on_minus_off_server_batch_wall_ms,cache_on_div_off_server_batch_wall_ms,off_server_prefix_cache_counter_requests,on_server_prefix_cache_counter_requests,cache_on_minus_off_server_prefix_cache_counter_requests,off_server_prefix_cache_counter_queries,on_server_prefix_cache_counter_queries,cache_on_minus_off_server_prefix_cache_counter_queries,off_server_prefix_cache_counter_hits,on_server_prefix_cache_counter_hits,cache_on_minus_off_server_prefix_cache_counter_hits,off_server_prefix_cache_counter_hit_rate_pct,on_server_prefix_cache_counter_hit_rate_pct,cache_on_minus_off_server_prefix_cache_counter_hit_rate_pct
1,modal-vllm-server-async-qwen15b-l4-kvbudget-gpu045-n32-batched-tokens60640-matched-unique-seed3805-cache-control-r1,async_first,matched_unique_prefix_mega_long_no_repeat_variant,matched_unique_prefix_mega_long_no_repeat_variant_out8_n32,32,8,0,3582.46875,114639.0,0.45,3639,60640,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu045-n32-batched-tokens60640-matched-unique-seed3805-cache-off-r1,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu045-n32-batched-tokens60640-matched-unique-seed3805-cache-on-r1,False,True,,,,117070,117070,32.17,32.17,3.13,3.13,33.61664650301032,33.1726917529769,-0.44395475003342,0.9867936038773628,7610.17726,7710.746908999994,100.56964899999366,1.0132151519687458,7446.901980000007,7551.965460999981,105.06348099997376,1.0141083475090904,534.9466567142867,472.46445414285984,-62.48220257142691,0.8831991904478834,7615.274771000003,7717.191052999993,101.91628199999013,1.0133831391597452,,,,0,114639,114639,0,496,496,0.0,0.4326625319481154,0.4326625319481154
2,modal-vllm-server-async-qwen15b-l4-kvbudget-gpu045-n32-batched-tokens60640-shared-prefix-seed3805-cache-control-r1,async_first,shared_prefix_mega_long_no_repeat_variant,shared_prefix_mega_long_no_repeat_variant_out8_n32,32,8,0,3584.46875,114703.0,0.45,3628,60640,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu045-n32-batched-tokens60640-shared-prefix-seed3805-cache-off-r1,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu045-n32-batched-tokens60640-shared-prefix-seed3805-cache-on-r1,False,True,,,,117230,117230,32.31,32.31,3.13,3.13,32.93224779541919,296.70584892635577,263.7736011309366,9.00958388171812,7764.558029999989,859.8095019999903,-6904.748527999999,0.11073515049767636,7609.484020999986,711.4506439999957,-6898.03337699999,0.09349525434794222,479.82442300000054,33.88056057142665,-445.9438624285739,0.0706103294192397,7773.535581000005,862.8073929999971,-6910.728188000007,0.11099291744529503,,,,0,114703,114703,0,110240,110240,0.0,96.1090817153867,96.1090817153867
3,modal-vllm-server-async-qwen15b-l4-kvbudget-gpu040-n32-batched-tokens60640-matched-unique-seed3805-cache-control-r1,async_first,matched_unique_prefix_mega_long_no_repeat_variant,matched_unique_prefix_mega_long_no_repeat_variant_out8_n32,32,8,0,3582.46875,114639.0,0.4,3639,60640,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu040-n32-batched-tokens60640-matched-unique-seed3805-cache-off-r1,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu040-n32-batched-tokens60640-matched-unique-seed3805-cache-on-r1,False,True,,,,75924,75924,20.86,20.86,2.03,2.03,33.11897870001471,31.906910118024395,-1.2120685819903123,0.9634025978587989,7723.289047000008,8016.281868999982,292.9928219999738,1.0379362756225967,7601.17847699999,7822.061911999981,220.88343499999064,1.0290591038834769,115.69388228571552,115.91692971428607,0.2230474285705526,1.0019279103109335,7729.706954999983,8023.3403690000105,293.6334140000272,1.0379876514995292,,,,0,143245,143245,0,624,624,0.0,0.435617299033125,0.435617299033125
4,modal-vllm-server-async-qwen15b-l4-kvbudget-gpu040-n32-batched-tokens60640-shared-prefix-seed3805-cache-control-r1,async_first,shared_prefix_mega_long_no_repeat_variant,shared_prefix_mega_long_no_repeat_variant_out8_n32,32,8,0,3584.46875,114703.0,0.4,3628,60640,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu040-n32-batched-tokens60640-shared-prefix-seed3805-cache-off-r1,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu040-n32-batched-tokens60640-shared-prefix-seed3805-cache-on-r1,False,True,,,,76028,76028,20.96,20.96,2.03,2.03,31.1349393266602,252.19861953903842,221.06368021237822,8.100180215321185,8212.844446999981,1011.6692210000053,-7201.175225999976,0.12318134448163713,8074.4278399999985,889.4422280000072,-7184.985611999991,0.11015544947888312,158.27202757142797,17.499242000001555,-140.77278557142643,0.11056433830105682,8222.273932000007,1015.0729629999944,-7207.200969000013,0.12345404341850788,,,,0,114703,114703,0,110240,110240,0.0,96.1090817153867,96.1090817153867
