scenario_id,prompt_profile,request_count,max_new_tokens,pairs,prompt_tokens_mean,cold_first_output_tokens_per_second_ratio,cache_first_output_tokens_per_second_ratio,cache_first_minus_cold_first_output_tokens_per_second_ratio,cold_first_p95_first_event_ms_ratio,cache_first_p95_first_event_ms_ratio,cache_first_minus_cold_first_p95_first_event_ms_ratio,cold_first_p95_latency_ms_ratio,cache_first_p95_latency_ms_ratio,cache_first_minus_cold_first_p95_latency_ms_ratio,cold_first_p95_stream_tpot_ms_ratio,cache_first_p95_stream_tpot_ms_ratio,cache_first_minus_cold_first_p95_stream_tpot_ms_ratio,cold_first_batch_wall_ms_ratio,cache_first_batch_wall_ms_ratio,cache_first_minus_cold_first_batch_wall_ms_ratio,cold_first_cold_prefix_cache_hit_rate_pct,cache_first_cold_prefix_cache_hit_rate_pct,cache_first_minus_cold_first_cold_prefix_cache_hit_rate_pct,cold_first_cache_prefix_cache_hit_rate_pct,cache_first_cache_prefix_cache_hit_rate_pct,cache_first_minus_cold_first_cache_prefix_cache_hit_rate_pct,cold_first_prefix_cache_hit_rate_pct_delta,cache_first_prefix_cache_hit_rate_pct_delta,cache_first_minus_cold_first_prefix_cache_hit_rate_pct_delta,cold_first_cold_gpu_kv_cache_usage_pct,cache_first_cold_gpu_kv_cache_usage_pct,cache_first_minus_cold_first_cold_gpu_kv_cache_usage_pct,cold_first_cache_gpu_kv_cache_usage_pct,cache_first_cache_gpu_kv_cache_usage_pct,cache_first_minus_cold_first_cache_gpu_kv_cache_usage_pct,cold_first_gpu_kv_cache_usage_pct_delta,cache_first_gpu_kv_cache_usage_pct_delta,cache_first_minus_cold_first_gpu_kv_cache_usage_pct_delta
matched_unique_prefix_out8_n2,matched_unique_prefix,2,8,2,596.5,1.0662712303414197,0.18437728399423248,-0.8818939463471872,0.7646458734178896,1.006004435305677,0.24135856188778737,0.29025766822094445,1.077173586159825,0.7869159179388806,0.2545167114038474,1.1254945618443841,0.8709778504405368,0.2900364921132602,1.077108642891717,0.7870721507784567,0.0,0.0,0.0,69.3,69.3,0.0,69.3,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matched_unique_prefix_out8_n4,matched_unique_prefix,4,8,2,596.5,0.8922628927385745,0.2633659282181386,-0.6288969645204359,1.0642604671458074,1.0324989661503428,-0.0317615009954646,0.8908790910389711,1.0354508441964572,0.14457175315748605,0.7975278368267034,1.0380039905729115,0.24047615374620812,0.8909125000733958,1.0353607265809952,0.14444822650759936,0.0,0.0,0.0,72.9,72.9,0.0,72.9,72.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matched_unique_prefix_out8_n8,matched_unique_prefix,8,8,2,595.625,0.9282973547050095,0.4495733244477809,-0.4787240302572286,0.9584915504432429,0.9509660425312506,-0.007525507911992246,0.9274529041214346,1.001774506551235,0.07432160242980035,1.0084098416932714,0.9755361081305768,-0.03287373356269463,0.9000430811913372,1.001492614387324,0.10144953319598671,0.0,0.0,0.0,78.0,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_prefix_long_out8_n2,shared_prefix_long,2,8,2,580.5,1.0197741510215466,0.9614016483887089,-0.058372502632837664,0.8252483428728513,1.0166649778928312,0.19141663501997985,0.9236337421432834,1.0224534913016787,0.09881974915839531,0.9185106956242098,1.0270112577089539,0.10850056208474401,0.9122086701883222,1.022311662844411,0.11010299265608892,0.0,0.0,0.0,85.7,85.7,0.0,85.7,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_prefix_long_out8_n4,shared_prefix_long,4,8,2,580.5,0.8712369665900931,0.85762862785739,-0.013608338732703062,0.7581911593523456,1.043028410316138,0.2848372509637924,0.8833758602015033,1.029964232488661,0.14658837228715782,0.9062594824933298,1.0286625672554603,0.12240308476213058,0.8818538643290875,1.0298377052741443,0.1479838409450568,0.0,0.0,0.0,82.7,82.7,0.0,82.7,82.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_prefix_long_out8_n8,shared_prefix_long,8,8,2,579.5,0.8173535092804564,0.7476876037372627,-0.06966590554319363,1.0995254212483112,0.9266984558132284,-0.1728269654350828,1.0637618683767927,0.9747362998119166,-0.08902556856487609,1.1173366432843996,0.984232482633019,-0.13310416065138064,1.0636243063488664,0.9748593291370823,-0.08876497721178411,0.0,0.0,0.0,81.4,81.4,0.0,81.4,81.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
