scenario_id,prompt_profile,request_count,max_new_tokens,pairs,prompt_tokens_mean,cache_to_cold_output_tokens_per_second_ratio_median,cache_to_cold_output_tokens_per_second_ratio_p95,cache_to_cold_p95_first_event_ms_ratio_median,cache_to_cold_p95_first_event_ms_ratio_p95,cache_to_cold_p95_latency_ms_ratio_median,cache_to_cold_p95_latency_ms_ratio_p95,cache_to_cold_p95_stream_tpot_ms_ratio_median,cache_to_cold_p95_stream_tpot_ms_ratio_p95,cache_to_cold_batch_wall_ms_ratio_median,cache_to_cold_batch_wall_ms_ratio_p95,cold_output_tokens_per_second_median,cache_output_tokens_per_second_median,cold_p95_first_event_ms_median,cache_p95_first_event_ms_median,cold_p95_latency_ms_median,cache_p95_latency_ms_median,cold_p95_stream_tpot_ms_median,cache_p95_stream_tpot_ms_median,cold_prefix_cache_hit_rate_pct_median,cache_prefix_cache_hit_rate_pct_median,cache_to_cold_prefix_cache_hit_rate_pct_delta_median,cold_prefix_cache_counter_queries_median,cache_prefix_cache_counter_queries_median,cold_prefix_cache_counter_hits_median,cache_prefix_cache_counter_hits_median,cold_prefix_cache_counter_hit_rate_pct_median,cache_prefix_cache_counter_hit_rate_pct_median,cache_to_cold_prefix_cache_counter_hit_rate_pct_delta_median,cold_gpu_kv_cache_usage_pct_median,cache_gpu_kv_cache_usage_pct_median,cache_to_cold_gpu_kv_cache_usage_pct_delta_median
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16,matched_unique_prefix_ultra_long_no_repeat_variant,16,8,8,1943.5625,0.9997450345128475,1.0681206656139985,0.9970290079977603,1.9586114210031536,0.9871271520646797,1.7573712557753127,0.9851550802952042,1.0501765313351938,0.9903705965002502,1.7137808898118936,90.90006204092789,90.5620724199738,1147.0082189999857,1153.170418000002,1364.6871189999956,1344.5976720000203,168.86944700000382,171.5614984285594,0.0,5.9,5.9,0.0,31097.0,0.0,256.0,0.0,0.823230536707721,0.823230536707721,0.0,0.0,0.0
shared_prefix_ultra_long_no_repeat_variant_out8_n16,shared_prefix_ultra_long_no_repeat_variant,16,8,8,1952.3125,2.813570195141965,11.969793342494192,0.12151354265573584,0.23317814965073427,0.24997355161776186,0.5787200038139808,0.1635801318075644,0.5258034022967708,0.26021447876732234,0.5907391764612382,93.24760351673774,263.2457205233339,1149.4675440000037,138.6090729999978,1342.9266630000143,339.39175099999375,172.32342171428172,28.92692800000012,0.0,49.8,49.8,0.0,31173.0,0.0,28816.0,0.0,92.2495758235426,92.2495758235426,0.0,0.0,0.0
