server_prefix_caching_configured,phase_order_count,mean_server_latest_prefix_cache_hit_rate_pct,mean_server_to_async_throughput_ratio,mean_server_to_async_latency_ratio,mean_server_to_async_tpot_ratio,async_first_throughput_ratio,server_first_throughput_ratio,server_first_minus_async_first_throughput_ratio,async_first_latency_ratio,server_first_latency_ratio,server_first_minus_async_first_latency_ratio
off,1,,1.2251997857952293,0.8156737411267806,0.9649776565993954,1.2251997857952293,,,0.8156737411267806,,
on,1,,8.532079262364242,0.11708270721555263,0.26758746401541206,8.532079262364242,,,0.11708270721555263,,
