phase_order,prompt_profile,metric,trial_count,mean,min,max,median,p95,cv,bootstrap_mean_p05,bootstrap_mean_p50,bootstrap_mean_p95
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_output_tokens_per_second,6,-0.28950665884967935,-1.2120685819903123,0.1682950121151947,-0.23756741033657747,0.1682950121151947,1.5863117655799113,-0.6311969141201033,-0.27597946485378105,-0.00757404402309092
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_output_tokens_per_second,6,0.9911838302926417,0.9634025978587989,1.0050564116144538,0.992228501847693,1.0050564116144538,0.013967947726402002,0.9808082345279515,0.9916325228451756,0.9996383760907648
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_latency_ms,6,70.8304888333276,-38.264819000005446,292.9928219999738,27.13826899997639,292.9928219999738,1.556958645478589,3.382318666661528,67.02960733331959,152.96591233331947
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_latency_ms,6,1.0090861161997975,0.9950209373813482,1.0379362756225967,1.0034183730549386,1.0379362756225967,0.014166558966601168,1.0003169108960348,1.008572843995889,1.0196829257033166
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_first_content_ms,6,65.7813098333313,-38.927854000007756,220.88343499999064,61.68581400001494,220.88343499999064,1.2947332136806275,9.280553500000678,65.48054250000268,128.0857496666719
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_first_content_ms,6,1.0085718962546095,0.994853055679953,1.0290591038834769,1.0075237255070957,1.0290591038834769,0.011138312769725394,1.0012403112220327,1.008468036933645,1.01666083769663
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_stream_tpot_ms,6,69.66012569047629,-62.48220257142691,301.86324471428156,6.8231497142830335,301.86324471428156,1.7772079785768253,-6.7584446666647935,69.66012569047629,156.06422840476156
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_stream_tpot_ms,6,1.2787642078057055,0.8831991904478834,2.102582941338261,1.0253700931118936,2.102582941338261,0.34258744060891316,0.9959523191521781,1.2787642078057055,1.5813642164364081
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_batch_wall_ms,6,70.94844666666707,-38.69573699998364,293.6334140000272,24.487399000008736,293.6334140000272,1.5574101625663868,3.426353666677945,67.00652166667003,153.71389999999488
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_batch_wall_ms,6,1.009094501092275,0.9949690270555742,1.0379876514995292,1.0030800995531184,1.0379876514995292,0.014184539936549664,1.0003764087206035,1.0086677843058192,1.0197343860134034
