scenario_id,prompt_profile,request_count,max_new_tokens,runs,prompt_tokens_mean,cold_prefix_cache_hit_rate_pct_mean,cold_prefix_cache_hit_rate_pct_min,cold_prefix_cache_hit_rate_pct_max,cold_prefix_cache_hit_rate_pct_population_stdev,cache_prefix_cache_hit_rate_pct_mean,cache_prefix_cache_hit_rate_pct_min,cache_prefix_cache_hit_rate_pct_max,cache_prefix_cache_hit_rate_pct_population_stdev,cache_to_cold_prefix_cache_hit_rate_pct_delta_mean,cache_to_cold_prefix_cache_hit_rate_pct_delta_min,cache_to_cold_prefix_cache_hit_rate_pct_delta_max,cache_to_cold_prefix_cache_hit_rate_pct_delta_population_stdev,cold_prefix_cache_counter_queries_mean,cold_prefix_cache_counter_queries_min,cold_prefix_cache_counter_queries_max,cold_prefix_cache_counter_queries_population_stdev,cache_prefix_cache_counter_queries_mean,cache_prefix_cache_counter_queries_min,cache_prefix_cache_counter_queries_max,cache_prefix_cache_counter_queries_population_stdev,cold_prefix_cache_counter_hits_mean,cold_prefix_cache_counter_hits_min,cold_prefix_cache_counter_hits_max,cold_prefix_cache_counter_hits_population_stdev,cache_prefix_cache_counter_hits_mean,cache_prefix_cache_counter_hits_min,cache_prefix_cache_counter_hits_max,cache_prefix_cache_counter_hits_population_stdev,cold_prefix_cache_counter_hit_rate_pct_mean,cold_prefix_cache_counter_hit_rate_pct_min,cold_prefix_cache_counter_hit_rate_pct_max,cold_prefix_cache_counter_hit_rate_pct_population_stdev,cache_prefix_cache_counter_hit_rate_pct_mean,cache_prefix_cache_counter_hit_rate_pct_min,cache_prefix_cache_counter_hit_rate_pct_max,cache_prefix_cache_counter_hit_rate_pct_population_stdev,cache_to_cold_prefix_cache_counter_hit_rate_pct_delta_mean,cache_to_cold_prefix_cache_counter_hit_rate_pct_delta_min,cache_to_cold_prefix_cache_counter_hit_rate_pct_delta_max,cache_to_cold_prefix_cache_counter_hit_rate_pct_delta_population_stdev,cache_to_cold_output_tokens_per_second_ratio_mean,cache_to_cold_output_tokens_per_second_ratio_min,cache_to_cold_output_tokens_per_second_ratio_max,cache_to_cold_output_tokens_per_second_ratio_population_stdev,cache_to_cold_p95_latency_ms_ratio_mean,cache_to_cold_p95_latency_ms_ratio_min,cache_to_cold_p95_latency_ms_ratio_max,cache_to_cold_p95_latency_ms_ratio_population_stdev,cache_to_cold_p95_stream_tpot_ms_ratio_mean,cache_to_cold_p95_stream_tpot_ms_ratio_min,cache_to_cold_p95_stream_tpot_ms_ratio_max,cache_to_cold_p95_stream_tpot_ms_ratio_population_stdev
matched_unique_prefix_no_repeat_variant_out8_n8,matched_unique_prefix_no_repeat_variant,8,8,2,332.75,0.0,0.0,0.0,0.0,3.7,3.7,3.7,0.0,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0,2658.5,2655.0,2662.0,3.5,0.0,0.0,0.0,0.0,128.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,4.814753502244748,4.808414725770098,4.821092278719397,0.006338776474649421,4.814753502244748,4.808414725770098,4.821092278719397,0.006338776474649421,0.9378514812141472,0.8289015305703257,1.0468014318579686,0.10894995064382146,1.0811062570417902,0.9555951007051393,1.206617413378441,0.1255111563366509,0.9808884410438479,0.9374449097944656,1.02433197229323,0.04344353124938222
matched_unique_prefix_no_repeat_variant_out8_n12,matched_unique_prefix_no_repeat_variant,12,8,2,334.75,0.0,0.0,0.0,0.0,22.3,22.3,22.3,0.0,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0,4011.5,4006.0,4017.0,5.5,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,4.786248558454328,4.779686333084392,4.7928107838242635,0.006562225369935781,4.786248558454328,4.779686333084392,4.7928107838242635,0.006562225369935781,1.020246152631668,1.0050421443260622,1.035450160937274,0.015204008305605865,0.9802617566611618,0.9656530497278062,0.9948704635945173,0.01460870693335553,0.9873883567412794,0.9810983854945216,0.9936783279880373,0.006289971246757897
matched_unique_prefix_no_repeat_variant_out8_n16,matched_unique_prefix_no_repeat_variant,16,8,2,335.75,0.0,0.0,0.0,0.0,31.55,31.5,31.6,0.05000000000000071,31.55,31.5,31.6,0.05000000000000071,0.0,0.0,0.0,0.0,5364.5,5357.0,5372.0,7.5,0.0,0.0,0.0,0.0,256.0,256.0,256.0,0.0,0.0,0.0,0.0,0.0,4.772122292583548,4.7654504839910645,4.7787941011760315,0.006671808592483508,4.772122292583548,4.7654504839910645,4.7787941011760315,0.006671808592483508,1.017237419361347,0.9359994569115011,1.0984753818111928,0.08123796244984582,0.9895176502350516,0.9103190401922839,1.068716260277819,0.07919861004276757,0.9855707090307302,0.8825284239180682,1.0886129941433922,0.103042285112662
matched_unique_prefix_no_repeat_variant_out8_n20,matched_unique_prefix_no_repeat_variant,20,8,2,336.0,0.0,0.0,0.0,0.0,37.1,37.1,37.1,0.0,37.1,37.1,37.1,0.0,0.0,0.0,0.0,0.0,6710.5,6701.0,6720.0,9.5,0.0,0.0,0.0,0.0,320.0,320.0,320.0,0.0,0.0,0.0,0.0,0.0,4.768655708813894,4.761904761904762,4.775406655723026,0.006750946909132249,4.768655708813894,4.761904761904762,4.775406655723026,0.006750946909132249,0.9397705159548371,0.9083119076797944,0.9712291242298798,0.03145860827504271,1.0669356451199117,1.0302762154783796,1.103595074761444,0.03665942964153224,0.9914085477759782,0.975052359510744,1.0077647360412123,0.01635618826523416
shared_prefix_long_no_repeat_variant_out8_n8,shared_prefix_long_no_repeat_variant,8,8,2,323.875,0.0,0.0,0.0,0.0,33.650000000000006,33.6,33.7,0.05000000000000071,33.650000000000006,33.6,33.7,0.05000000000000071,0.0,0.0,0.0,0.0,2587.5,2584.0,2591.0,3.5,0.0,0.0,0.0,0.0,2032.0,2032.0,2032.0,0.0,0.0,0.0,0.0,0.0,78.53154465385657,78.42531840988035,78.63777089783281,0.1062262439762307,78.53154465385657,78.42531840988035,78.63777089783281,0.1062262439762307,0.9990514351701472,0.9619709222361602,1.036131948104134,0.0370805129339869,1.0023883561691176,0.9652309718355666,1.0395457405026687,0.037157384333551036,1.0027157322415579,0.9673600428140722,1.0380714216690436,0.03535568942748574
shared_prefix_long_no_repeat_variant_out8_n12,shared_prefix_long_no_repeat_variant,12,8,2,325.8333333333333,0.0,0.0,0.0,0.0,53.8,53.8,53.8,0.0,53.8,53.8,53.8,0.0,0.0,0.0,0.0,0.0,3904.5,3899.0,3910.0,5.5,0.0,0.0,0.0,0.0,3184.0,3184.0,3184.0,0.0,0.0,0.0,0.0,0.0,81.54709483512397,81.43222506393862,81.66196460630931,0.11486977118534725,81.54709483512397,81.43222506393862,81.66196460630931,0.11486977118534725,1.059711462003761,0.8382547309399826,1.2811681930675398,0.2214567310637786,0.9807439845746209,0.7769010529011705,1.1845869162480713,0.2038429316734504,0.9465470818531005,0.742424173350253,1.150669990355948,0.20412290850284753
shared_prefix_long_no_repeat_variant_out8_n16,shared_prefix_long_no_repeat_variant,16,8,2,326.8125,0.0,0.0,0.0,0.0,63.849999999999994,63.8,63.9,0.05000000000000071,63.849999999999994,63.8,63.9,0.05000000000000071,0.0,0.0,0.0,0.0,5221.5,5214.0,5229.0,7.5,0.0,0.0,0.0,0.0,4336.0,4336.0,4336.0,0.0,0.0,0.0,0.0,0.0,83.04144299264019,82.92216484987568,83.16072113540469,0.11927814276450022,83.04144299264019,82.92216484987568,83.16072113540469,0.11927814276450022,1.697704180703093,0.9727724612072345,2.4226359001989515,0.7249317194958584,0.716341862244276,0.41242112152758675,1.0202626029609652,0.3039207407166892,0.6049436635947005,0.3874254494109522,0.8224618777784488,0.2175182141837483
shared_prefix_long_no_repeat_variant_out8_n20,shared_prefix_long_no_repeat_variant,20,8,2,327.1,0.0,0.0,0.0,0.0,69.85,69.8,69.9,0.05000000000000426,69.85,69.8,69.9,0.05000000000000426,0.0,0.0,0.0,0.0,6532.5,6523.0,6542.0,9.5,0.0,0.0,0.0,0.0,5488.0,5488.0,5488.0,0.0,0.0,0.0,0.0,0.0,84.0108933265463,83.88871904616325,84.13306760692933,0.12217428038304234,84.0108933265463,83.88871904616325,84.13306760692933,0.12217428038304234,1.103614850682064,0.8913527325404926,1.3158769688236354,0.21226211814157137,0.9360789623165144,0.7582065828871204,1.1139513417459086,0.1778723794293941,1.0245628659401431,0.8362624496691812,1.212863282211105,0.1883004162709619
