trial_index,trial_label,phase_order,prompt_profile,scenario_id,request_count,max_new_tokens,repeat_index,prompt_tokens_mean,estimated_prompt_tokens,gpu_memory_utilization,max_model_len,max_num_batched_tokens,off_source_dir,on_source_dir,off_server_enable_prefix_caching_observed,on_server_enable_prefix_caching_observed,off_server_latest_prefix_cache_hit_rate_pct,on_server_latest_prefix_cache_hit_rate_pct,cache_on_minus_off_server_latest_prefix_cache_hit_rate_pct,off_server_gpu_kv_cache_size_tokens,on_server_gpu_kv_cache_size_tokens,off_server_max_concurrency_for_request,on_server_max_concurrency_for_request,off_server_available_kv_cache_memory_gib,on_server_available_kv_cache_memory_gib,off_server_output_tokens_per_second,on_server_output_tokens_per_second,cache_on_minus_off_server_output_tokens_per_second,cache_on_div_off_server_output_tokens_per_second,off_server_p95_latency_ms,on_server_p95_latency_ms,cache_on_minus_off_server_p95_latency_ms,cache_on_div_off_server_p95_latency_ms,off_server_p95_first_content_ms,on_server_p95_first_content_ms,cache_on_minus_off_server_p95_first_content_ms,cache_on_div_off_server_p95_first_content_ms,off_server_p95_stream_tpot_ms,on_server_p95_stream_tpot_ms,cache_on_minus_off_server_p95_stream_tpot_ms,cache_on_div_off_server_p95_stream_tpot_ms,off_server_batch_wall_ms,on_server_batch_wall_ms,cache_on_minus_off_server_batch_wall_ms,cache_on_div_off_server_batch_wall_ms,off_server_prefix_cache_counter_requests,on_server_prefix_cache_counter_requests,cache_on_minus_off_server_prefix_cache_counter_requests,off_server_prefix_cache_counter_queries,on_server_prefix_cache_counter_queries,cache_on_minus_off_server_prefix_cache_counter_queries,off_server_prefix_cache_counter_hits,on_server_prefix_cache_counter_hits,cache_on_minus_off_server_prefix_cache_counter_hits,off_server_prefix_cache_counter_hit_rate_pct,on_server_prefix_cache_counter_hit_rate_pct,cache_on_minus_off_server_prefix_cache_counter_hit_rate_pct
1,modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n16-batched-tokens60640-matched-unique-seed4208-cache-control-r1,async_first,matched_unique_prefix_mega_long_no_repeat_variant,matched_unique_prefix_mega_long_no_repeat_variant_out8_n16,16,8,0,3580.0625,57281.0,0.325,3640,60640,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n16-batched-tokens60640-matched-unique-seed4208-cache-off-r1,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n16-batched-tokens60640-matched-unique-seed4208-cache-on-r1,False,True,,,,14192,14192,3.9,3.9,0.38,0.38,28.256985417974626,29.667057231929924,1.4100718139552981,1.0499017072450458,4522.877706000003,4307.349794999993,-215.52791100001014,0.952347172528213,4398.984794,4192.872356999998,-206.1124370000016,0.9531454536325906,84.21511214285715,80.35517299999889,-3.8599391428582663,0.954165718662103,4529.853348000017,4314.549940000006,-215.30340800001068,0.9524701151539333,,,,0,215053,215053,0,944,944,0.0,0.438961558313532,0.438961558313532
2,modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n16-batched-tokens60640-shared-prefix-seed4208-cache-control-r1,async_first,shared_prefix_mega_long_no_repeat_variant,shared_prefix_mega_long_no_repeat_variant_out8_n16,16,8,0,3608.3125,57733.0,0.325,3653,60640,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n16-batched-tokens60640-shared-prefix-seed4208-cache-off-r1,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n16-batched-tokens60640-shared-prefix-seed4208-cache-on-r1,False,True,,,,14181,14181,3.88,3.88,0.38,0.38,29.446826383021516,216.80124081447588,187.35441443145436,7.362465414591481,4341.657663000006,589.5728050000173,-3752.0848579999893,0.13579440176143073,4236.5286459999825,482.9524680000077,-3753.576177999975,0.1139972152568822,80.19426371428396,21.426028285714796,-58.76823542856917,0.26717656966153375,4346.818170999995,590.4025250000018,-3756.4156459999936,0.13582406757634824,,,,0,57733,57733,0,53760,53760,0.0,93.1183205445759,93.1183205445759
