scenario_id,prompt_profile,request_count,max_new_tokens,runs,warmup_prompt_profile,warmup_prompt_tokens_mean,measured_prompt_tokens_mean,cache_warmup_prefix_cache_hit_rate_pct_mean,cache_warmup_prefix_cache_hit_rate_pct_min,cache_warmup_prefix_cache_hit_rate_pct_max,cache_warmup_prefix_cache_hit_rate_pct_population_stdev,cache_after_prefix_cache_hit_rate_pct_mean,cache_after_prefix_cache_hit_rate_pct_min,cache_after_prefix_cache_hit_rate_pct_max,cache_after_prefix_cache_hit_rate_pct_population_stdev,cache_estimated_measured_prefix_cache_hit_rate_pct_mean,cache_estimated_measured_prefix_cache_hit_rate_pct_min,cache_estimated_measured_prefix_cache_hit_rate_pct_max,cache_estimated_measured_prefix_cache_hit_rate_pct_population_stdev,cold_estimated_measured_prefix_cache_hit_rate_pct_mean,cold_estimated_measured_prefix_cache_hit_rate_pct_min,cold_estimated_measured_prefix_cache_hit_rate_pct_max,cold_estimated_measured_prefix_cache_hit_rate_pct_population_stdev,cache_to_cold_estimated_measured_prefix_cache_hit_rate_pct_delta_mean,cache_to_cold_estimated_measured_prefix_cache_hit_rate_pct_delta_min,cache_to_cold_estimated_measured_prefix_cache_hit_rate_pct_delta_max,cache_to_cold_estimated_measured_prefix_cache_hit_rate_pct_delta_population_stdev,cache_to_cold_output_tokens_per_second_ratio_mean,cache_to_cold_output_tokens_per_second_ratio_min,cache_to_cold_output_tokens_per_second_ratio_max,cache_to_cold_output_tokens_per_second_ratio_population_stdev,cache_to_cold_p95_latency_ms_ratio_mean,cache_to_cold_p95_latency_ms_ratio_min,cache_to_cold_p95_latency_ms_ratio_max,cache_to_cold_p95_latency_ms_ratio_population_stdev
matched_unique_prefix_out8_n2,matched_unique_prefix,2,8,1,neutral_long,944.0,1193.0,1.7,1.7,1.7,0.0,2.2,2.2,2.2,0.0,2.5956412405699916,2.5956412405699916,2.5956412405699916,0.0,0.0,0.0,0.0,0.0,2.5956412405699916,2.5956412405699916,2.5956412405699916,0.0,1.230755803041217,1.230755803041217,1.230755803041217,0.0,0.8134415227784606,0.8134415227784606,0.8134415227784606,0.0
matched_unique_prefix_out8_n4,matched_unique_prefix,4,8,1,neutral_long,1893.0,2386.0,2.5,2.5,2.5,0.0,2.6,2.6,2.6,0.0,2.6793378038558258,2.6793378038558258,2.6793378038558258,0.0,0.0,0.0,0.0,0.0,2.6793378038558258,2.6793378038558258,2.6793378038558258,0.0,2.0151449896628937,2.0151449896628937,2.0151449896628937,0.0,0.4952508787681282,0.4952508787681282,0.4952508787681282,0.0
matched_unique_prefix_out8_n8,matched_unique_prefix,8,8,1,neutral_long,3781.0,4765.0,3.0,3.0,3.0,0.0,2.8,2.8,2.8,0.0,2.6413011542497373,2.6413011542497373,2.6413011542497373,0.0,0.0,0.0,0.0,0.0,2.6413011542497373,2.6413011542497373,2.6413011542497373,0.0,1.1754421095467487,1.1754421095467487,1.1754421095467487,0.0,0.8510021746488682,0.8510021746488682,0.8510021746488682,0.0
shared_prefix_long_out8_n2,shared_prefix_long,2,8,1,neutral_long,944.0,1161.0,1.7,1.7,1.7,0.0,28.1,28.1,28.1,0.0,49.56563307493541,49.56563307493541,49.56563307493541,0.0,0.0,0.0,0.0,0.0,49.56563307493541,49.56563307493541,49.56563307493541,0.0,4.0523284938737625,4.0523284938737625,4.0523284938737625,0.0,0.24634814278741726,0.24634814278741726,0.24634814278741726,0.0
shared_prefix_long_out8_n4,shared_prefix_long,4,8,1,neutral_long,1893.0,2322.0,2.5,2.5,2.5,0.0,41.4,41.4,41.4,0.0,73.11304909560722,73.11304909560722,73.11304909560722,0.0,0.0,0.0,0.0,0.0,73.11304909560722,73.11304909560722,73.11304909560722,0.0,1.028745180046894,1.028745180046894,1.028745180046894,0.0,0.973043726368143,0.973043726368143,0.973043726368143,0.0
shared_prefix_long_out8_n8,shared_prefix_long,8,8,1,neutral_long,3781.0,4636.0,3.0,3.0,3.0,0.0,48.1,48.1,48.1,0.0,84.88237704918033,84.88237704918033,84.88237704918033,0.0,0.0,0.0,0.0,0.0,84.88237704918033,84.88237704918033,84.88237704918033,0.0,1.249172202306887,1.249172202306887,1.249172202306887,0.0,0.8118497392556326,0.8118497392556326,0.8118497392556326,0.0
