request_count,max_new_tokens,shared_profile,control_profile,shared_scenario_id,control_scenario_id,shared_prompt_tokens_mean,control_prompt_tokens_mean,shared_to_control_prompt_tokens_mean_ratio,shared_cold_first_output_tokens_per_second_ratio,control_cold_first_output_tokens_per_second_ratio,shared_minus_control_cold_first_output_tokens_per_second_ratio,shared_cold_first_p95_first_event_ms_ratio,control_cold_first_p95_first_event_ms_ratio,shared_minus_control_cold_first_p95_first_event_ms_ratio,shared_cold_first_p95_latency_ms_ratio,control_cold_first_p95_latency_ms_ratio,shared_minus_control_cold_first_p95_latency_ms_ratio,shared_cold_first_p95_stream_tpot_ms_ratio,control_cold_first_p95_stream_tpot_ms_ratio,shared_minus_control_cold_first_p95_stream_tpot_ms_ratio,shared_cold_first_batch_wall_ms_ratio,control_cold_first_batch_wall_ms_ratio,shared_minus_control_cold_first_batch_wall_ms_ratio,shared_cache_first_output_tokens_per_second_ratio,control_cache_first_output_tokens_per_second_ratio,shared_minus_control_cache_first_output_tokens_per_second_ratio,shared_cache_first_p95_first_event_ms_ratio,control_cache_first_p95_first_event_ms_ratio,shared_minus_control_cache_first_p95_first_event_ms_ratio,shared_cache_first_p95_latency_ms_ratio,control_cache_first_p95_latency_ms_ratio,shared_minus_control_cache_first_p95_latency_ms_ratio,shared_cache_first_p95_stream_tpot_ms_ratio,control_cache_first_p95_stream_tpot_ms_ratio,shared_minus_control_cache_first_p95_stream_tpot_ms_ratio,shared_cache_first_batch_wall_ms_ratio,control_cache_first_batch_wall_ms_ratio,shared_minus_control_cache_first_batch_wall_ms_ratio
1,32,shared_prefix_long,matched_unique_prefix,shared_prefix_long_out32_n1,matched_unique_prefix_out32_n1,580.0,595.0,0.9747899159663865,0.9073744968609635,0.9822544203663319,-0.07487992350536843,1.1670939455296943,1.017991757812932,0.1491021877167622,1.1021120481988889,1.018136668210119,0.08397537998876992,1.1004225046999447,1.0474882168459032,0.05293428785404153,1.102080787436138,1.01806617436962,0.08401461306651803,0.9603342227934215,0.8972405950648363,0.06309362772858518,1.0067637094692794,1.101456411245469,-0.0946927017761896,1.0412978627852105,1.114552863131484,-0.07325500034627352,1.0440625260112275,1.0412958650275865,0.0027666609836409783,1.0413041379398087,1.1145282608704725,-0.07322412293066383
2,32,shared_prefix_long,matched_unique_prefix,shared_prefix_long_out32_n2,matched_unique_prefix_out32_n2,580.5,596.5,0.9731768650461022,0.8859813700958943,0.7653589428289185,0.1206224272669758,1.1450752590336297,1.359057626170967,-0.21398236713733731,1.1286837041726046,1.3065693645075032,-0.1778856603348986,1.1182806003783348,1.3036284084807976,-0.18534780810246287,1.1286919045394428,1.3065764885477154,-0.17788458400827256,0.9547367634172954,0.9680349509280699,-0.013298187510774495,1.0435871814478364,1.0352194162679615,0.008367765179874809,1.0473743806459974,1.0330452998855861,0.014329080760411284,1.03830854201687,1.0352530102516995,0.0030555317651705938,1.0474091271197032,1.0330205526580263,0.014388574461676962
4,32,shared_prefix_long,matched_unique_prefix,shared_prefix_long_out32_n4,matched_unique_prefix_out32_n4,580.5,596.5,0.9731768650461022,0.8426474342734199,0.9229759161776453,-0.08032848190422537,1.491151753825412,1.0269870380864314,0.46416471573898055,1.186545868923672,1.0835014726046712,0.10304439631900086,1.1764848776576746,1.0739105829089042,0.10257429474877044,1.1867359459324274,1.0834518891254903,0.10328405680693709,0.9781166116225147,0.9691821638257343,0.008934447796780431,1.025557786533756,1.0277928837051122,-0.0022350971713562817,1.0223267694219391,1.0318016500212044,-0.009474880599265267,1.0201216598559055,1.0038222099933372,0.01629944986256837,1.022372985099583,1.0317977747884008,-0.00942478968881777
8,32,shared_prefix_long,matched_unique_prefix,shared_prefix_long_out32_n8,matched_unique_prefix_out32_n8,579.5,595.625,0.9729275970619098,0.982389385189642,0.7655302159616311,0.21685916922801096,0.8968767811205256,1.065636184039182,-0.16875940291865632,1.0180995945283995,1.3008662922304002,-0.2827666977020007,0.9996015876796446,1.240059955599947,-0.2404583679203024,1.0179263081175887,1.3062841663850415,-0.28835785826745286,0.9823073349825157,1.011087844469618,-0.028780509487102424,0.9351399135294234,0.6830505054116842,0.25208940811773917,1.0180082735027458,0.990605163580615,0.027403109922130797,1.0142162686013279,0.9826532225250028,0.031563046076325096,1.0180113335077554,0.9890337476310633,0.02897758587669208
