pair_id,scenario_id,prompt_profile,request_count,max_new_tokens,repeat_index,cold_run_order,cache_run_order,prompt_tokens_mean,estimated_peak_sequence_tokens_cold,estimated_peak_sequence_tokens_cache,cold_output_tokens_per_second,cache_output_tokens_per_second,cache_to_cold_output_tokens_per_second_delta,cache_to_cold_output_tokens_per_second_ratio,cold_p95_first_event_ms,cache_p95_first_event_ms,cache_to_cold_p95_first_event_ms_delta,cache_to_cold_p95_first_event_ms_ratio,cold_p95_latency_ms,cache_p95_latency_ms,cache_to_cold_p95_latency_ms_delta,cache_to_cold_p95_latency_ms_ratio,cold_p95_stream_tpot_ms,cache_p95_stream_tpot_ms,cache_to_cold_p95_stream_tpot_ms_delta,cache_to_cold_p95_stream_tpot_ms_ratio,cold_batch_wall_ms,cache_batch_wall_ms,cache_to_cold_batch_wall_ms_delta,cache_to_cold_batch_wall_ms_ratio,cold_prefix_cache_hit_rate_pct,cache_prefix_cache_hit_rate_pct,cache_to_cold_prefix_cache_hit_rate_pct_delta,cold_gpu_kv_cache_usage_pct,cache_gpu_kv_cache_usage_pct,cache_to_cold_gpu_kv_cache_usage_pct_delta
matched_unique_prefix_out8_n4_rep00,matched_unique_prefix_out8_n4,matched_unique_prefix,4,8,0,0,0,596.5,2418,2418,86.74489530959225,141.5042241288194,54.75932881922715,1.6312686023055452,237.64481600002796,89.7590429999866,-147.88577300004135,0.3777025079308948,368.54662199999666,225.78097199999547,-142.7656500000012,0.6126252650878931,21.371985285717138,22.363332571428277,0.9913472857111394,1.0463853625415724,368.8977879999982,226.1416590000067,-142.75612899999146,0.6130198292216592,0.0,58.0,58.0,0.0,0.0,0.0
shared_prefix_long_out8_n4_rep00,shared_prefix_long_out8_n4,shared_prefix_long,4,8,0,1,1,580.5,2354,2354,142.22920725663417,159.58005948814028,17.35085223150611,1.1219921882866066,91.90713800001049,70.61501000001158,-21.29212799999891,0.7683299854251094,224.55125999999836,200.2289570000073,-24.322302999991052,0.8916848518240724,22.21847414285857,21.246747142855934,-0.9717270000026375,0.9562649084831522,224.98894999998242,200.52630700001828,-24.462642999964146,0.8912718024597828,0.0,68.1,68.1,0.0,0.0,0.0
