scenario_id,prompt_profile,request_count,max_new_tokens,pairs,prompt_tokens_mean,cache_to_cold_output_tokens_per_second_ratio_median,cache_to_cold_output_tokens_per_second_ratio_p95,cache_to_cold_p95_first_event_ms_ratio_median,cache_to_cold_p95_first_event_ms_ratio_p95,cache_to_cold_p95_latency_ms_ratio_median,cache_to_cold_p95_latency_ms_ratio_p95,cache_to_cold_p95_stream_tpot_ms_ratio_median,cache_to_cold_p95_stream_tpot_ms_ratio_p95,cache_to_cold_batch_wall_ms_ratio_median,cache_to_cold_batch_wall_ms_ratio_p95,cold_output_tokens_per_second_median,cache_output_tokens_per_second_median,cold_p95_first_event_ms_median,cache_p95_first_event_ms_median,cold_p95_latency_ms_median,cache_p95_latency_ms_median,cold_p95_stream_tpot_ms_median,cache_p95_stream_tpot_ms_median,cold_prefix_cache_hit_rate_pct_median,cache_prefix_cache_hit_rate_pct_median,cache_to_cold_prefix_cache_hit_rate_pct_delta_median,cold_gpu_kv_cache_usage_pct_median,cache_gpu_kv_cache_usage_pct_median,cache_to_cold_gpu_kv_cache_usage_pct_delta_median
matched_unique_prefix_out8_n4,matched_unique_prefix,4,8,1,596.5,1.6312686023055452,1.6312686023055452,0.3777025079308948,0.3777025079308948,0.6126252650878931,0.6126252650878931,1.0463853625415724,1.0463853625415724,0.6130198292216592,0.6130198292216592,86.74489530959225,141.5042241288194,237.64481600002796,89.7590429999866,368.54662199999666,225.78097199999547,21.371985285717138,22.363332571428277,0.0,58.0,58.0,0.0,0.0,0.0
shared_prefix_long_out8_n4,shared_prefix_long,4,8,1,580.5,1.1219921882866066,1.1219921882866066,0.7683299854251094,0.7683299854251094,0.8916848518240724,0.8916848518240724,0.9562649084831522,0.9562649084831522,0.8912718024597828,0.8912718024597828,142.22920725663417,159.58005948814028,91.90713800001049,70.61501000001158,224.55125999999836,200.2289570000073,22.21847414285857,21.246747142855934,0.0,68.1,68.1,0.0,0.0,0.0
