scenario_id,prompt_profile,request_count,max_new_tokens,pairs,prompt_tokens_mean,cache_to_cold_output_tokens_per_second_ratio_median,cache_to_cold_output_tokens_per_second_ratio_p95,cache_to_cold_p95_first_event_ms_ratio_median,cache_to_cold_p95_first_event_ms_ratio_p95,cache_to_cold_p95_latency_ms_ratio_median,cache_to_cold_p95_latency_ms_ratio_p95,cache_to_cold_p95_stream_tpot_ms_ratio_median,cache_to_cold_p95_stream_tpot_ms_ratio_p95,cache_to_cold_batch_wall_ms_ratio_median,cache_to_cold_batch_wall_ms_ratio_p95,cold_output_tokens_per_second_median,cache_output_tokens_per_second_median,cold_p95_first_event_ms_median,cache_p95_first_event_ms_median,cold_p95_latency_ms_median,cache_p95_latency_ms_median,cold_p95_stream_tpot_ms_median,cache_p95_stream_tpot_ms_median,cold_prefix_cache_hit_rate_pct_median,cache_prefix_cache_hit_rate_pct_median,cache_to_cold_prefix_cache_hit_rate_pct_delta_median,cold_prefix_cache_counter_queries_median,cache_prefix_cache_counter_queries_median,cold_prefix_cache_counter_hits_median,cache_prefix_cache_counter_hits_median,cold_prefix_cache_counter_hit_rate_pct_median,cache_prefix_cache_counter_hit_rate_pct_median,cache_to_cold_prefix_cache_counter_hit_rate_pct_delta_median,cold_gpu_kv_cache_usage_pct_median,cache_gpu_kv_cache_usage_pct_median,cache_to_cold_gpu_kv_cache_usage_pct_delta_median
matched_unique_prefix_no_repeat_variant_out8_n12,matched_unique_prefix_no_repeat_variant,12,8,2,334.75,1.0050421443260622,1.035450160937274,0.9555647150702238,1.0097542287657548,0.9656530497278062,0.9948704635945173,0.9810983854945216,0.9936783279880373,0.9657635275219958,0.9949831513488988,349.1726827938237,361.55091059376446,99.8008170000162,100.77429700004359,243.34830699996246,242.10004299999355,27.11580914285605,26.603276571433657,0.0,22.3,22.3,0.0,4006.0,0.0,192.0,0.0,4.779686333084392,4.779686333084392,0.0,0.0,0.0
matched_unique_prefix_no_repeat_variant_out8_n16,matched_unique_prefix_no_repeat_variant,16,8,2,335.75,0.9359994569115011,1.0984753818111928,1.0688996852602517,1.1776353366458199,0.9103190401922839,1.068716260277819,0.8825284239180682,1.0886129941433922,0.9103526729485515,1.068376688272534,394.9654129096588,433.85978274815284,106.07345000005353,124.91584299999658,251.0075479999614,268.2558480000239,27.42617114285752,29.856486285715228,0.0,31.5,31.5,0.0,5357.0,0.0,256.0,0.0,4.7654504839910645,4.7654504839910645,0.0,0.0,0.0
matched_unique_prefix_no_repeat_variant_out8_n20,matched_unique_prefix_no_repeat_variant,20,8,2,336.0,0.9083119076797944,0.9712291242298798,1.0545654754426146,1.2620927235778618,1.0302762154783796,1.103595074761444,0.975052359510744,1.0077647360412123,1.0296231600271806,1.100943400108466,605.9860055104592,564.2126920908325,114.24884899997778,129.5637150000175,254.6293639999817,269.1290250000975,19.60629614286193,19.375662142855226,0.0,37.1,37.1,0.0,6701.0,0.0,320.0,0.0,4.761904761904762,4.761904761904762,0.0,0.0,0.0
matched_unique_prefix_no_repeat_variant_out8_n8,matched_unique_prefix_no_repeat_variant,8,8,2,332.75,0.8289015305703257,1.0468014318579686,1.0894784105858701,1.4822205510446538,0.9555951007051393,1.206617413378441,0.9374449097944656,1.02433197229323,0.9552910127617033,1.2064159168724782,269.62627906125323,227.15587106490432,75.9277680000423,82.72166400001879,233.1055220000735,226.31170900001507,25.616612857139184,24.658187714286278,0.0,3.7,3.7,0.0,2655.0,0.0,128.0,0.0,4.808414725770098,4.808414725770098,0.0,0.0,0.0
shared_prefix_long_no_repeat_variant_out8_n12,shared_prefix_long_no_repeat_variant,12,8,2,325.8333333333333,0.8382547309399826,1.2811681930675398,0.6572035043475786,0.943135037310436,0.7769010529011705,1.1845869162480713,0.742424173350253,1.150669990355948,0.7805376416703491,1.1929547941574314,342.8513756072,329.48900209634337,96.91048299998783,75.92145600000322,243.64640199996757,217.0803939999928,27.003267142861528,23.07852142856908,0.0,53.8,53.8,0.0,3899.0,0.0,3184.0,0.0,81.43222506393862,81.43222506393862,0.0,0.0,0.0
shared_prefix_long_no_repeat_variant_out8_n16,shared_prefix_long_no_repeat_variant,16,8,2,326.8125,0.9727724612072345,2.4226359001989515,0.2391851286714541,0.8780979425804318,0.41242112152758675,1.0202626029609652,0.3874254494109522,0.8224618777784488,0.4127735413802289,1.027989627460234,249.69704384468454,461.43867653385246,120.85952699999325,76.95582799999556,269.14281499989556,210.91758200000754,30.282853000000745,22.4021604285716,0.0,63.8,63.8,0.0,5214.0,0.0,4336.0,0.0,82.92216484987568,82.92216484987568,0.0,0.0,0.0
shared_prefix_long_no_repeat_variant_out8_n20,shared_prefix_long_no_repeat_variant,20,8,2,327.1,0.8913527325404926,1.3158769688236354,0.645245379102413,0.9965976682254776,0.7582065828871204,1.1139513417459086,0.8362624496691812,1.212863282211105,0.7599494661677814,1.1218903173717163,543.6869727691426,484.61686882444366,112.73875699998825,72.74416199999223,273.5384850000173,207.39867999998296,22.401449857138036,19.065371285713745,0.0,69.8,69.8,0.0,6523.0,0.0,5488.0,0.0,83.88871904616325,83.88871904616325,0.0,0.0,0.0
shared_prefix_long_no_repeat_variant_out8_n8,shared_prefix_long_no_repeat_variant,8,8,2,323.875,0.9619709222361602,1.036131948104134,0.9581052703256037,1.0260077976388173,0.9652309718355666,1.0395457405026687,0.9673600428140722,1.0380714216690436,0.9651280436142844,1.0395324607893957,284.0276509082972,294.29012325105487,69.97528300001932,70.0151350000624,203.64615500000127,211.69949299999757,22.014075285714593,22.852182428571105,0.0,33.6,33.6,0.0,2584.0,0.0,2032.0,0.0,78.42531840988035,78.42531840988035,0.0,0.0,0.0
