server_prefix_caching_configured,phase_order_count,mean_server_latest_prefix_cache_hit_rate_pct,mean_server_to_async_throughput_ratio,mean_server_to_async_latency_ratio,mean_server_to_async_tpot_ratio,async_first_throughput_ratio,server_first_throughput_ratio,server_first_minus_async_first_throughput_ratio,async_first_latency_ratio,server_first_latency_ratio,server_first_minus_async_first_latency_ratio
off,1,,1.1626622477212514,0.8603922035814263,0.715387290629165,1.1626622477212514,,,0.8603922035814263,,
on,1,,1.1238352892358106,0.8901381927872642,0.8394799598251372,1.1238352892358106,,,0.8901381927872642,,
