phase_order,prompt_profile,request_count,max_new_tokens,trial_count,gpu_memory_utilization_mean,prompt_tokens_mean,estimated_prompt_tokens,on_server_gpu_kv_cache_size_tokens_mean,estimated_prompt_token_pressure_ratio,on_server_max_concurrency_for_request_mean,max_num_batched_tokens_mean,throughput_ratio_mean,p95_latency_ratio_mean,p95_first_content_ratio_mean,p95_stream_tpot_ratio_mean,on_prefix_cache_hit_rate_pct_mean,on_prefix_cache_queries_mean,on_prefix_cache_hits_mean
async_first,matched_unique_prefix_mega_long_no_repeat_variant,16,8,1,0.325,3588.0625,57409.0,14224.0,4.0360658042744655,3.9,60640.0,0.938027213888643,1.0659037769254218,1.0611778891761534,1.0639328768036516,0.4379839746117764,215533.0,944.0
async_first,shared_prefix_mega_long_no_repeat_variant,16,8,1,0.325,3592.3125,57477.0,14181.0,4.053099217262535,3.9,60640.0,4.619439659927754,0.21602051145133971,0.16122715753719236,0.6274036818333512,93.11550707239418,57477.0,53520.0
