phase_order,prompt_profile,request_count,max_new_tokens,trial_count,prompt_tokens_mean,estimated_prompt_tokens,on_server_gpu_kv_cache_size_tokens_mean,estimated_prompt_token_pressure_ratio,on_server_max_concurrency_for_request_mean,max_num_batched_tokens_mean,throughput_ratio_mean,p95_latency_ratio_mean,p95_first_content_ratio_mean,p95_stream_tpot_ratio_mean,on_prefix_cache_hit_rate_pct_mean,on_prefix_cache_queries_mean,on_prefix_cache_hits_mean
async_first,matched_unique_prefix_mega_long_no_repeat_variant,42,8,1,3584.4761904761904,150548.0,158276.0,0.9511738987591296,43.48,60640.0,1.063236893980623,0.9404786184292364,1.0001318501937548,0.9356822022114519,0.4357414246619018,150548.0,656.0
async_first,matched_unique_prefix_mega_long_no_repeat_variant,44,8,1,3585.068181818182,157743.0,158276.0,0.9966324648083096,43.48,60640.0,1.0416977993406034,0.9600630655246016,0.9613511850237344,1.110063191147383,0.4361524758626373,157743.0,688.0
async_first,shared_prefix_mega_long_no_repeat_variant,42,8,1,3609.7380952380954,151609.0,158147.0,0.958658716257659,43.29,60640.0,10.969140006390782,0.09065882045415839,0.07914211748912377,0.03830438543346266,97.1129682274799,151609.0,147232.0
async_first,shared_prefix_mega_long_no_repeat_variant,44,8,1,3609.7727272727275,158830.0,158147.0,1.0043187667170417,43.29,60640.0,7.30663697499948,0.136968559605435,0.13044175281722534,0.05024870389893083,97.23100169993074,158830.0,154432.0
