pair_id,scenario_id,prompt_profile,request_count,max_new_tokens,repeat_index,cold_run_order,cache_run_order,prompt_tokens_mean,estimated_peak_sequence_tokens_cold,estimated_peak_sequence_tokens_cache,cold_output_tokens_per_second,cache_output_tokens_per_second,cache_to_cold_output_tokens_per_second_delta,cache_to_cold_output_tokens_per_second_ratio,cold_p95_first_event_ms,cache_p95_first_event_ms,cache_to_cold_p95_first_event_ms_delta,cache_to_cold_p95_first_event_ms_ratio,cold_p95_latency_ms,cache_p95_latency_ms,cache_to_cold_p95_latency_ms_delta,cache_to_cold_p95_latency_ms_ratio,cold_p95_stream_tpot_ms,cache_p95_stream_tpot_ms,cache_to_cold_p95_stream_tpot_ms_delta,cache_to_cold_p95_stream_tpot_ms_ratio,cold_batch_wall_ms,cache_batch_wall_ms,cache_to_cold_batch_wall_ms_delta,cache_to_cold_batch_wall_ms_ratio
matched_unique_prefix_out32_n1_rep00,matched_unique_prefix_out32_n1,matched_unique_prefix,1,32,0,2,2,595.0,627,627,47.010949859489514,27.465389630875077,-19.545560228614438,0.5842338798294028,72.73172000000727,532.0522480000136,459.32052800000633,7.315271081172842,680.5031030000066,1164.9220760000105,484.4189730000039,1.711854172103605,19.605528483870945,20.415155741935383,0.8096272580644381,1.0412958650275865,680.6924789999869,1165.1027139999997,484.4102350000128,1.7116432896565354
matched_unique_prefix_out32_n1_rep01,matched_unique_prefix_out32_n1,matched_unique_prefix,1,32,1,5,5,595.0,627,627,51.37454893447046,46.09533085715183,-5.279218077318632,0.8972405950648363,41.4886249999995,45.6979120000085,4.209287000008999,1.101456411245469,622.6988749999975,694.0308140000013,71.33193900000379,1.114552863131484,18.74871774193542,20.91396458064493,2.1652468387095105,1.1154877292683587,622.8765150000015,694.2134790000125,71.336964000011,1.1145282608704725
matched_unique_prefix_out32_n1_rep02,matched_unique_prefix_out32_n1,matched_unique_prefix,1,32,2,18,18,595.0,627,627,43.50468914068367,49.22673119987606,5.72204205919239,1.1315270186321453,51.94131199999674,45.321503999986135,-6.619808000010607,0.8725521604072877,735.3523509999889,649.8728759999892,-85.47947499999964,0.8837571201292033,22.04551738709652,19.50165716129042,-2.5438602258060996,0.8846087310568157,735.5528939999942,650.0533189999942,-85.49957500000005,0.8837614864988884
matched_unique_prefix_out32_n2_rep00,matched_unique_prefix_out32_n2,matched_unique_prefix,2,32,0,7,7,596.5,1257,1257,94.42524562809821,91.406938017967,-3.0183076101312167,0.9680349509280699,65.87786199997936,65.97530900000947,0.0974470000301153,1.0014792070821932,677.5213139999892,699.9102089999951,22.38889500000596,1.0330452998855861,20.322552774193845,21.038983935483202,0.716431161289357,1.0352530102516995,677.7848399999868,700.1656700000183,22.380830000031438,1.0330205526580263
matched_unique_prefix_out32_n2_rep01,matched_unique_prefix_out32_n2,matched_unique_prefix,2,32,1,10,10,596.5,1257,1257,100.27994666980534,95.08601223637682,-5.193934433428524,0.9482056522174793,60.84760399997435,71.76670699999477,10.919103000020414,1.1794500075964374,637.9956319999849,672.8156240000089,34.81999200002406,1.0545771636255103,19.153428225806582,19.963800870967926,0.810372645161344,1.0423095351708098,638.2133430000181,673.0748139999889,34.861470999970834,1.0546235383235631
matched_unique_prefix_out32_n2_rep02,matched_unique_prefix_out32_n2,matched_unique_prefix,2,32,2,19,19,596.5,1257,1257,93.79911794475137,94.09985222323724,0.3007342784858622,1.0032061525212101,65.94964500001765,68.27235299999757,2.3227079999799116,1.0352194162679615,682.0652049999865,679.8753369999986,-2.1898679999878823,0.9967893568181829,20.438505999999464,20.318347129031714,-0.12015887096774946,0.994120956249554,682.309188000005,680.1285920000169,-2.1805959999880997,0.9968040940407384
matched_unique_prefix_out32_n4_rep00,matched_unique_prefix_out32_n4,matched_unique_prefix,4,32,0,6,6,596.5,2514,2514,189.7581152711615,183.91018076199742,-5.847934509164077,0.9691821638257343,67.26554099998339,68.14802100001316,0.8824800000297728,1.0131193473940838,674.2430970000157,695.6851400000232,21.442043000007516,1.0318016500212044,20.193419032258287,20.841654645161338,0.6482356129030507,1.0321013302337518,674.5429560000105,695.991921000001,21.448964999990494,1.0317977747884008
matched_unique_prefix_out32_n4_rep01,matched_unique_prefix_out32_n4,matched_unique_prefix,4,32,1,3,3,596.5,2514,2514,181.69054575828375,144.4357737969344,-37.25477196134935,0.7949548128337283,79.5884770000157,258.9859420000096,179.39746499999387,3.2540632986350335,704.1938220000077,885.8887110000069,181.6948889999992,1.2580182945711744,20.76358293548387,20.842945709677362,0.07936277419349125,1.0038222099933372,704.4945540000072,886.2070430000131,181.71248900000592,1.257933135136775
matched_unique_prefix_out32_n4_rep02,matched_unique_prefix_out32_n4,matched_unique_prefix,4,32,2,16,16,596.5,2514,2514,184.74998857183914,185.78820202737086,1.038213455531718,1.005619558970246,68.47385899999381,70.3769450000209,1.9030860000270877,1.0277928837051122,692.485965000003,688.6305419999985,-3.855423000004521,0.9944324893284956,20.769100290322278,20.549579903225155,-0.2195203870971234,0.9894304334791328,692.8281890000108,688.9565570000116,-3.871631999999181,0.9944118440019202
matched_unique_prefix_out32_n8_rep00,matched_unique_prefix_out32_n8,matched_unique_prefix,8,32,0,13,13,595.625,5021,5021,359.546541138257,363.53313726598714,3.986596127730138,1.011087844469618,100.19770799999606,75.82898799998361,-24.368720000012445,0.7567936384331925,710.3483979999794,703.6747909999974,-6.673606999981985,0.990605163580615,21.325388806451244,20.955462032257937,-0.36992677419330633,0.9826532225250028,712.0079620000013,704.199903000017,-7.808058999984269,0.9890337476310633
matched_unique_prefix_out32_n8_rep01,matched_unique_prefix_out32_n8,matched_unique_prefix,8,32,1,8,8,595.625,5021,5021,319.51966329437386,365.9432872729276,46.423623978553735,1.1452919156833976,120.68059100002415,73.81547299999625,-46.865118000027906,0.6116598567203029,800.7321359999935,699.0966679999815,-101.635468000012,0.8730718258571143,24.10727758064563,20.81853696774172,-3.288740612903908,0.8635789295617414,801.2026469999967,699.5619509999926,-101.64069600000403,0.873139839988566
matched_unique_prefix_out32_n8_rep02,matched_unique_prefix_out32_n8,matched_unique_prefix,8,32,2,11,11,595.625,5021,5021,358.95679231061047,358.4340432768778,-0.5227490337326799,0.9985436992837836,107.93966099998897,73.72824000000833,-34.211420999980646,0.6830505054116842,712.7460569999755,713.7305350000247,0.9844780000491937,1.0013812465048113,21.433097258064635,21.31017016129025,-0.12292709677438296,0.9942646134949941,713.1777570000111,714.2178729999955,1.0401159999844367,1.0014584246210365
shared_prefix_long_out32_n1_rep00,shared_prefix_long_out32_n1,shared_prefix_long,1,32,0,4,4,580.0,612,612,51.400970887881535,47.5409075581528,-3.8600633297287317,0.9249029101386333,42.33782200000746,43.53555899999151,1.1977369999840448,1.0282900003685553,622.3768710000002,672.9216749999978,50.54480399999761,1.0812125359330675,18.710937064515893,20.302777935484073,1.5918408709681806,1.0850754222238823,622.5563339999951,673.1045250000136,50.548191000018505,1.0811945654383446
shared_prefix_long_out32_n1_rep01,shared_prefix_long_out32_n1,shared_prefix_long,1,32,1,17,17,580.0,612,612,46.469652639739316,49.25361624052413,2.7839636007848156,1.0599092836429782,44.79441999998812,44.51574000000846,-0.27867999997965853,0.9937786893997125,688.4165230000008,649.4981150000001,-38.91840800000068,0.9434667723685641,20.762003322581055,19.515560483870697,-1.246442838710358,0.9399651941412268,688.6214589999895,649.6984879999843,-38.92297100000519,0.9434769705600973
shared_prefix_long_out32_n1_rep02,shared_prefix_long_out32_n1,shared_prefix_long,1,32,2,9,9,580.0,612,612,51.87336936975124,49.815771857376134,-2.0575975123751036,0.9603342227934215,45.71130700000481,46.02048500001388,0.30917800000906936,1.0067637094692794,616.7035599999906,642.172099000021,25.468539000030432,1.0412978627852105,18.419104935483414,19.230697225806683,0.8115922903232686,1.0440625260112275,616.8868610000118,642.3668410000118,25.47998000000007,1.0413041379398087
shared_prefix_long_out32_n2_rep00,shared_prefix_long_out32_n2,shared_prefix_long,2,32,0,21,21,580.5,1225,1225,95.63921750191975,95.62118886717236,-0.018028634747381034,0.9998114932846767,65.71495399998639,66.3315189999878,0.6165650000014011,1.0093824154545026,668.9478579999957,669.0715840000223,0.12372600002663603,1.0001849561195943,20.037207387096874,20.007008580645078,-0.0301988064517964,0.9984928635079535,669.1815519999977,669.307721000024,0.12616900002626608,1.0001885422568049
shared_prefix_long_out32_n2_rep01,shared_prefix_long_out32_n2,shared_prefix_long,2,32,1,12,12,580.5,1225,1225,95.9602623275888,91.61679027131675,-4.343472056272049,0.9547367634172954,64.99869699999294,67.83180700000457,2.8331100000116294,1.0435871814478364,666.70391400001,698.2885990000227,31.58468500001277,1.0473743806459974,19.98750596774262,20.919708419354823,0.932202451612202,1.046639258200431,666.9427369999994,698.5619099999951,31.619172999995726,1.0474091271197032
