scenario_id,prompt_profile,request_count,max_new_tokens,pairs,async_first_output_tokens_per_second_ratio,server_first_output_tokens_per_second_ratio,server_first_minus_async_first_output_tokens_per_second_ratio,async_first_p95_first_event_ms_ratio,server_first_p95_first_event_ms_ratio,server_first_minus_async_first_p95_first_event_ms_ratio,async_first_p95_latency_ms_ratio,server_first_p95_latency_ms_ratio,server_first_minus_async_first_p95_latency_ms_ratio,async_first_p95_stream_tpot_ms_ratio,server_first_p95_stream_tpot_ms_ratio,server_first_minus_async_first_p95_stream_tpot_ms_ratio,async_first_batch_wall_ms_ratio,server_first_batch_wall_ms_ratio,server_first_minus_async_first_batch_wall_ms_ratio
short_out32_n1,short,1,32,3,1.0391162457309808,1.029453100378625,-0.009663145352355906,1.1357204162664223,1.1395325193575312,0.0038121030911089093,0.9613389437088343,0.9702848923399277,0.008945948631093326,0.9494189706708872,0.9581223994057017,0.008703428734814445,0.9623562369545442,0.97138956561713,0.009033328662585771
short_out32_n2,short,2,32,3,1.0340213606448043,0.995260505534327,-0.03876085511047733,1.09797139478714,1.1088709029998847,0.010899508212744768,0.9655789162389957,1.0045990268437135,0.03902011060471777,0.9520629206094202,0.9908594160161703,0.03879649540675012,0.9670980098287437,1.004762064242797,0.037664054414053294
short_out32_n4,short,4,32,3,0.9966647205709798,0.9999677339188009,0.0033030133478211265,1.2146232705204074,1.2043882086863607,-0.010235061834046766,1.0024099914416937,0.9987452097579684,-0.0036647816837253044,0.9846644107245689,0.9718996117983748,-0.012764798926194088,1.0033464407439943,1.0000322671223327,-0.0033141736216615314
short_out32_n8,short,8,32,3,1.0123558651756732,1.0070513004955381,-0.005304564680135071,1.3726684893431034,1.321825618907179,-0.05084287043592428,0.9868308594488305,0.9921321148635097,0.005301255414679185,0.9665489494461571,0.9682875224346239,0.0017385729884668022,0.9877949389135716,0.9929980722014178,0.005203133287846162
