scenario_id,prompt_profile,request_count,max_new_tokens,pairs,prompt_tokens_mean,cache_to_cold_output_tokens_per_second_ratio_median,cache_to_cold_output_tokens_per_second_ratio_p95,cache_to_cold_p95_first_event_ms_ratio_median,cache_to_cold_p95_first_event_ms_ratio_p95,cache_to_cold_p95_latency_ms_ratio_median,cache_to_cold_p95_latency_ms_ratio_p95,cache_to_cold_p95_stream_tpot_ms_ratio_median,cache_to_cold_p95_stream_tpot_ms_ratio_p95,cache_to_cold_batch_wall_ms_ratio_median,cache_to_cold_batch_wall_ms_ratio_p95,cold_output_tokens_per_second_median,cache_output_tokens_per_second_median,cold_p95_first_event_ms_median,cache_p95_first_event_ms_median,cold_p95_latency_ms_median,cache_p95_latency_ms_median,cold_p95_stream_tpot_ms_median,cache_p95_stream_tpot_ms_median,cold_prefix_cache_hit_rate_pct_median,cache_prefix_cache_hit_rate_pct_median,cache_to_cold_prefix_cache_hit_rate_pct_delta_median,cold_prefix_cache_counter_queries_median,cache_prefix_cache_counter_queries_median,cold_prefix_cache_counter_hits_median,cache_prefix_cache_counter_hits_median,cold_prefix_cache_counter_hit_rate_pct_median,cache_prefix_cache_counter_hit_rate_pct_median,cache_to_cold_prefix_cache_counter_hit_rate_pct_delta_median,cold_gpu_kv_cache_usage_pct_median,cache_gpu_kv_cache_usage_pct_median,cache_to_cold_gpu_kv_cache_usage_pct_delta_median,cold_engine_max_model_len_median,cache_engine_max_model_len_median,cold_engine_max_num_batched_tokens_median,cache_engine_max_num_batched_tokens_median,cold_engine_max_num_seqs_median,cache_engine_max_num_seqs_median,cold_engine_gpu_memory_utilization_median,cache_engine_gpu_memory_utilization_median,cold_engine_gpu_kv_cache_size_tokens_median,cache_engine_gpu_kv_cache_size_tokens_median,cold_engine_available_kv_cache_memory_gib_median,cache_engine_available_kv_cache_memory_gib_median,cold_engine_max_concurrency_for_request_median,cache_engine_max_concurrency_for_request_median,cold_engine_max_concurrency_request_tokens_median,cache_engine_max_concurrency_request_tokens_median,cold_engine_derived_gpu_kv_cache_size_tokens_median,cache_engine_derived_gpu_kv_cache_size_tokens_median
matched_unique_prefix_mega_long_no_repeat_variant_out8_n32,matched_unique_prefix_mega_long_no_repeat_variant,32,8,5,3583.46875,1.0006169423930005,1.001876428471297,1.0010166041712132,1.008445267581854,0.9993699805524934,1.0107740681023014,0.9994317333624967,1.008030695435348,0.9993834379902413,1.0111068633030083,33.2614574761942,33.12065372167654,7269.324885000004,7275.165639999955,7660.46512400004,7675.343386999998,980.091221428568,983.1738527142794,0.0,4.7,4.7,0.0,114671.0,0.0,512.0,0.0,0.446494754558694,0.446494754558694,0.0,0.0,0.0,3790.0,3790.0,60640.0,60640.0,32.0,32.0,0.5,0.5,,,,,,,3790.0,3790.0,,
shared_prefix_mega_long_no_repeat_variant_out8_n32,shared_prefix_mega_long_no_repeat_variant,32,8,5,3609.46875,9.925795457683927,11.473946186645925,0.057792879019824085,0.06357991535790651,0.08501615916304393,0.13330192611333821,0.04969853947904351,0.12633053169896938,0.10074759290207445,0.1781719946517887,33.38915609823296,320.89204177018416,7249.411045000044,427.2392730000547,7630.176737999989,648.6883199999625,980.478143857137,48.63459385714058,0.0,51.7,51.7,0.0,114991.0,0.0,110752.0,0.0,96.31362454452957,96.31362454452957,0.0,0.0,0.0,3790.0,3790.0,60640.0,60640.0,32.0,32.0,0.5,0.5,,,,,,,3790.0,3790.0,,
