trial_index,trial_label,phase_order,prompt_profile,scenario_id,request_count,max_new_tokens,repeat_index,off_source_dir,on_source_dir,off_server_enable_prefix_caching_observed,on_server_enable_prefix_caching_observed,off_server_latest_prefix_cache_hit_rate_pct,on_server_latest_prefix_cache_hit_rate_pct,cache_on_minus_off_server_latest_prefix_cache_hit_rate_pct,off_server_output_tokens_per_second,on_server_output_tokens_per_second,cache_on_minus_off_server_output_tokens_per_second,cache_on_div_off_server_output_tokens_per_second,off_server_p95_latency_ms,on_server_p95_latency_ms,cache_on_minus_off_server_p95_latency_ms,cache_on_div_off_server_p95_latency_ms,off_server_p95_first_content_ms,on_server_p95_first_content_ms,cache_on_minus_off_server_p95_first_content_ms,cache_on_div_off_server_p95_first_content_ms,off_server_p95_stream_tpot_ms,on_server_p95_stream_tpot_ms,cache_on_minus_off_server_p95_stream_tpot_ms,cache_on_div_off_server_p95_stream_tpot_ms,off_server_batch_wall_ms,on_server_batch_wall_ms,cache_on_minus_off_server_batch_wall_ms,cache_on_div_off_server_batch_wall_ms
1,modal-vllm-server-async-qwen15b-l4-n32-batched-tokens60640-single-profile-matched-unique-cache-control-r1,async_first,matched_unique_prefix_mega_long_no_repeat_variant,matched_unique_prefix_mega_long_no_repeat_variant_out8_n32,32,8,0,results/modal-vllm-server-async-qwen15b-l4-n32-batched-tokens60640-single-profile-matched-unique-cache-off-r1,results/modal-vllm-server-async-qwen15b-l4-n32-batched-tokens60640-single-profile-matched-unique-cache-on-r1,False,True,0.0,,,32.10407947936222,275.89471908387475,243.79063960451253,8.593758910335083,7968.31002899998,925.148551999996,-7043.161476999984,0.11610348350315151,7804.267414999998,768.7591700000098,-7035.508244999988,0.09850497543464942,484.6255495714291,22.47045057142876,-462.1550990000003,0.04636662386310451,7974.0644850000135,927.8901780000126,-7046.174307000001,0.1163635157134061
2,modal-vllm-server-async-qwen15b-l4-n32-batched-tokens60640-single-profile-shared-prefix-cache-control-r1,async_first,shared_prefix_mega_long_no_repeat_variant,shared_prefix_mega_long_no_repeat_variant_out8_n32,32,8,0,results/modal-vllm-server-async-qwen15b-l4-n32-batched-tokens60640-single-profile-shared-prefix-cache-off-r1,results/modal-vllm-server-async-qwen15b-l4-n32-batched-tokens60640-single-profile-shared-prefix-cache-on-r1,False,True,0.0,,,32.16193045939126,336.50178020285796,304.3398497434667,10.462735768542766,7953.062096999985,757.3996330000057,-7195.66246399998,0.09523371297273137,7791.007081999993,658.2551870000088,-7132.751894999984,0.0844891013538947,480.10593514285927,14.614232428568487,-465.4917027142908,0.030439599594243524,7959.7212090000085,760.7686350000051,-7198.952574000004,0.09557729661936007
