scenario_id,prompt_profile,request_count,max_new_tokens,runs,prompt_tokens_mean,cold_prefix_cache_hit_rate_pct_mean,cold_prefix_cache_hit_rate_pct_min,cold_prefix_cache_hit_rate_pct_max,cold_prefix_cache_hit_rate_pct_population_stdev,cache_prefix_cache_hit_rate_pct_mean,cache_prefix_cache_hit_rate_pct_min,cache_prefix_cache_hit_rate_pct_max,cache_prefix_cache_hit_rate_pct_population_stdev,cache_to_cold_prefix_cache_hit_rate_pct_delta_mean,cache_to_cold_prefix_cache_hit_rate_pct_delta_min,cache_to_cold_prefix_cache_hit_rate_pct_delta_max,cache_to_cold_prefix_cache_hit_rate_pct_delta_population_stdev,cold_prefix_cache_counter_queries_mean,cold_prefix_cache_counter_queries_min,cold_prefix_cache_counter_queries_max,cold_prefix_cache_counter_queries_population_stdev,cache_prefix_cache_counter_queries_mean,cache_prefix_cache_counter_queries_min,cache_prefix_cache_counter_queries_max,cache_prefix_cache_counter_queries_population_stdev,cold_prefix_cache_counter_hits_mean,cold_prefix_cache_counter_hits_min,cold_prefix_cache_counter_hits_max,cold_prefix_cache_counter_hits_population_stdev,cache_prefix_cache_counter_hits_mean,cache_prefix_cache_counter_hits_min,cache_prefix_cache_counter_hits_max,cache_prefix_cache_counter_hits_population_stdev,cold_prefix_cache_counter_hit_rate_pct_mean,cold_prefix_cache_counter_hit_rate_pct_min,cold_prefix_cache_counter_hit_rate_pct_max,cold_prefix_cache_counter_hit_rate_pct_population_stdev,cache_prefix_cache_counter_hit_rate_pct_mean,cache_prefix_cache_counter_hit_rate_pct_min,cache_prefix_cache_counter_hit_rate_pct_max,cache_prefix_cache_counter_hit_rate_pct_population_stdev,cache_to_cold_prefix_cache_counter_hit_rate_pct_delta_mean,cache_to_cold_prefix_cache_counter_hit_rate_pct_delta_min,cache_to_cold_prefix_cache_counter_hit_rate_pct_delta_max,cache_to_cold_prefix_cache_counter_hit_rate_pct_delta_population_stdev,cache_to_cold_output_tokens_per_second_ratio_mean,cache_to_cold_output_tokens_per_second_ratio_min,cache_to_cold_output_tokens_per_second_ratio_max,cache_to_cold_output_tokens_per_second_ratio_population_stdev,cache_to_cold_p95_latency_ms_ratio_mean,cache_to_cold_p95_latency_ms_ratio_min,cache_to_cold_p95_latency_ms_ratio_max,cache_to_cold_p95_latency_ms_ratio_population_stdev,cache_to_cold_p95_stream_tpot_ms_ratio_mean,cache_to_cold_p95_stream_tpot_ms_ratio_min,cache_to_cold_p95_stream_tpot_ms_ratio_max,cache_to_cold_p95_stream_tpot_ms_ratio_population_stdev
matched_unique_prefix_out8_n2,matched_unique_prefix,2,8,1,596.5,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0,2.2,2.2,2.2,0.0,0.0,0.0,0.0,0.0,1193.0,1193.0,1193.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,2.682313495389774,2.682313495389774,2.682313495389774,0.0,2.682313495389774,2.682313495389774,2.682313495389774,0.0,0.9505650939757053,0.9505650939757053,0.9505650939757053,0.0,1.0207055193582741,1.0207055193582741,1.0207055193582741,0.0,0.9937225059674472,0.9937225059674472,0.9937225059674472,0.0
matched_unique_prefix_out8_n4,matched_unique_prefix,4,8,1,596.5,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0,2.6,2.6,2.6,0.0,0.0,0.0,0.0,0.0,2386.0,2386.0,2386.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,2.682313495389774,2.682313495389774,2.682313495389774,0.0,2.682313495389774,2.682313495389774,2.682313495389774,0.0,1.5159359683423423,1.5159359683423423,1.5159359683423423,0.0,0.6593772103537362,0.6593772103537362,0.6593772103537362,0.0,1.1419307785862818,1.1419307785862818,1.1419307785862818,0.0
matched_unique_prefix_out8_n8,matched_unique_prefix,8,8,1,595.625,0.0,0.0,0.0,0.0,2.8,2.8,2.8,0.0,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,4765.0,4765.0,4765.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,2.6862539349422874,2.6862539349422874,2.6862539349422874,0.0,2.6862539349422874,2.6862539349422874,2.6862539349422874,0.0,0.8748178545071906,0.8748178545071906,0.8748178545071906,0.0,1.1421246401197818,1.1421246401197818,1.1421246401197818,0.0,0.9734234976422309,0.9734234976422309,0.9734234976422309,0.0
shared_prefix_long_out8_n2,shared_prefix_long,2,8,1,580.5,0.0,0.0,0.0,0.0,28.1,28.1,28.1,0.0,28.1,28.1,28.1,0.0,0.0,0.0,0.0,0.0,1161.0,1161.0,1161.0,0.0,0.0,0.0,0.0,0.0,576.0,576.0,576.0,0.0,0.0,0.0,0.0,0.0,49.6124031007752,49.6124031007752,49.6124031007752,0.0,49.6124031007752,49.6124031007752,49.6124031007752,0.0,3.430634958497857,3.430634958497857,3.430634958497857,0.0,0.29126485322165463,0.29126485322165463,0.29126485322165463,0.0,0.23908277701861866,0.23908277701861866,0.23908277701861866,0.0
shared_prefix_long_out8_n4,shared_prefix_long,4,8,1,580.5,0.0,0.0,0.0,0.0,41.4,41.4,41.4,0.0,41.4,41.4,41.4,0.0,0.0,0.0,0.0,0.0,2322.0,2322.0,2322.0,0.0,0.0,0.0,0.0,0.0,1696.0,1696.0,1696.0,0.0,0.0,0.0,0.0,0.0,73.04048234280792,73.04048234280792,73.04048234280792,0.0,73.04048234280792,73.04048234280792,73.04048234280792,0.0,0.976471903960713,0.976471903960713,0.976471903960713,0.0,1.0166363038454203,1.0166363038454203,1.0166363038454203,0.0,1.0622620831654717,1.0622620831654717,1.0622620831654717,0.0
shared_prefix_long_out8_n8,shared_prefix_long,8,8,1,579.5,0.0,0.0,0.0,0.0,48.1,48.1,48.1,0.0,48.1,48.1,48.1,0.0,0.0,0.0,0.0,0.0,4636.0,4636.0,4636.0,0.0,0.0,0.0,0.0,0.0,3936.0,3936.0,3936.0,0.0,0.0,0.0,0.0,0.0,84.90077653149267,84.90077653149267,84.90077653149267,0.0,84.90077653149267,84.90077653149267,84.90077653149267,0.0,0.9229707872996986,0.9229707872996986,0.9229707872996986,0.0,1.0774151889751675,1.0774151889751675,1.0774151889751675,0.0,0.8888496786003824,0.8888496786003824,0.8888496786003824,0.0
