phase_order,prompt_profile,metric,trial_count,mean,min,max,median,p95,cv,bootstrap_mean_p05,bootstrap_mean_p50,bootstrap_mean_p95
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_output_tokens_per_second,2,1.3944588895557501,1.0592718733539712,1.729645905757529,1.0592718733539712,1.729645905757529,0.24037066901883608,1.0592718733539712,1.3944588895557501,1.729645905757529
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_output_tokens_per_second,2,1.0443528324955311,1.032297878537622,1.0564077864534405,1.032297878537622,1.0564077864534405,0.011542989670553524,1.032297878537622,1.0443528324955311,1.0564077864534405
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_latency_ms,2,-262.81926700001145,-304.63755200000196,-221.00098200002094,-304.63755200000196,-221.00098200002094,0.15911422886659482,-304.63755200000196,-262.81926700001145,-221.00098200002094
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_latency_ms,2,0.9578779379040651,0.9470114857601656,0.9687443900479645,0.9470114857601656,0.9687443900479645,0.011344297340928828,0.9470114857601656,0.9578779379040651,0.9687443900479645
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_first_content_ms,2,-194.96970299999816,-267.7232580000182,-122.21614799997815,-267.7232580000182,-122.21614799997815,0.37315313036108333,-267.7232580000182,-194.96970299999816,-122.21614799997815
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_first_content_ms,2,0.9705607682813484,0.9691090028836618,0.9720125336790351,0.9691090028836618,0.9720125336790351,0.0014958006187056328,0.9691090028836618,0.9705607682813484,0.9720125336790351
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_stream_tpot_ms,2,4.820253928566956,-20.357327000007444,29.997834857141356,-20.357327000007444,29.997834857141356,5.223289333236352,-20.357327000007444,4.820253928566956,29.997834857141356
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_stream_tpot_ms,2,0.7815850606236734,0.5237318495932229,1.039438271654124,0.5237318495932229,1.039438271654124,0.329910618845112,0.5237318495932229,0.7815850606236734,1.039438271654124
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_batch_wall_ms,2,-264.0827149999859,-305.2709629999972,-222.8944669999746,-305.2709629999972,-222.8944669999746,0.15596722413283845,-305.2709629999972,-264.0827149999859,-222.8944669999746
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_batch_wall_ms,2,0.9576583959427716,0.9466041549704851,0.968712636915058,0.9466041549704851,0.968712636915058,0.01154298967055373,0.9466041549704851,0.9576583959427716,0.968712636915058
async_first,matched_unique_prefix_mega_long_no_repeat_variant,on_server_prefix_cache_counter_queries,2,100551.5,57409.0,143694.0,57409.0,143694.0,0.42905874104314706,57409.0,100551.5,143694.0
async_first,matched_unique_prefix_mega_long_no_repeat_variant,on_server_prefix_cache_counter_hits,2,432.0,240.0,624.0,240.0,624.0,0.4444444444444444,240.0,432.0,624.0
async_first,matched_unique_prefix_mega_long_no_repeat_variant,on_server_prefix_cache_counter_hit_rate_pct,2,0.4261545230682152,0.4180529185319375,0.4342561276044929,0.4180529185319375,0.4342561276044929,0.019010955176418168,0.4180529185319375,0.4261545230682152,0.4342561276044929
async_first,matched_unique_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_prefix_cache_counter_hit_rate_pct,2,0.4261545230682152,0.4180529185319375,0.4342561276044929,0.4180529185319375,0.4342561276044929,0.019010955176418168,0.4180529185319375,0.4261545230682152,0.4342561276044929
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_output_tokens_per_second,2,208.031216144297,165.10281603536808,250.9596162532259,165.10281603536808,250.9596162532259,0.20635556963312865,165.10281603536808,208.031216144297,250.9596162532259
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_output_tokens_per_second,2,7.362412361128999,6.27754232946331,8.447282392794687,6.27754232946331,8.447282392794687,0.14735252230551882,6.27754232946331,7.362412361128999,8.447282392794687
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_latency_ms,2,-5905.179367999992,-8367.983522999994,-3442.375212999991,-8367.983522999994,-3442.375212999991,0.4170583146628654,-8367.983522999994,-5905.179367999992,-3442.375212999991
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_latency_ms,2,0.1382765990715045,0.11799820538821591,0.1585549927547931,0.11799820538821591,0.1585549927547931,0.14665094325036435,0.11799820538821591,0.1382765990715045,0.1585549927547931
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_first_content_ms,2,-5904.759118999977,-8361.443106999986,-3448.0751309999678,-8361.443106999986,-3448.0751309999678,0.4160515168341144,-8361.443106999986,-5904.759118999977,-3448.0751309999678
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_first_content_ms,2,0.11426623754693624,0.10157049049321458,0.1269619846006579,0.10157049049321458,0.1269619846006579,0.11110672169026949,0.10157049049321458,0.11426623754693624,0.1269619846006579
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_p95_stream_tpot_ms,2,-499.7974254285699,-999.1043525714277,-0.49049828571209275,-999.1043525714277,-0.49049828571209275,0.9990186058175641,-999.1043525714277,-499.7974254285699,-0.49049828571209275
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_p95_stream_tpot_ms,2,0.5061349484792386,0.028761723158569407,0.9835081737999077,0.028761723158569407,0.9835081737999077,0.9431738052371438,0.028761723158569407,0.5061349484792386,0.9835081737999077
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_batch_wall_ms,2,-5905.841638499993,-8371.914185999998,-3439.7690909999883,-8371.914185999998,-3439.7690909999883,0.4175649633785906,-8371.914185999998,-5905.841638499993,-3439.7690909999883
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_div_off_server_batch_wall_ms,2,0.13883963889020173,0.1183812679037431,0.15929800987666035,0.1183812679037431,0.15929800987666035,0.14735252230551876,0.1183812679037431,0.13883963889020173,0.15929800987666035
async_first,shared_prefix_mega_long_no_repeat_variant,on_server_prefix_cache_counter_queries,2,100610.5,57477.0,143744.0,57477.0,143744.0,0.428717678572316,57477.0,100610.5,143744.0
async_first,shared_prefix_mega_long_no_repeat_variant,on_server_prefix_cache_counter_hits,2,96464.0,53520.0,139408.0,53520.0,139408.0,0.44518162215956214,53520.0,96464.0,139408.0
async_first,shared_prefix_mega_long_no_repeat_variant,on_server_prefix_cache_counter_hit_rate_pct,2,95.04951667065836,93.11550707239418,96.98352626892253,93.11550707239418,96.98352626892253,0.020347390139451402,93.11550707239418,95.04951667065836,96.98352626892253
async_first,shared_prefix_mega_long_no_repeat_variant,cache_on_minus_off_server_prefix_cache_counter_hit_rate_pct,2,95.04951667065836,93.11550707239418,96.98352626892253,93.11550707239418,96.98352626892253,0.020347390139451402,93.11550707239418,95.04951667065836,96.98352626892253
