pair_id,scenario_id,prompt_profile,request_count,max_new_tokens,repeat_index,cold_run_order,cache_run_order,prompt_tokens_mean,estimated_peak_sequence_tokens_cold,estimated_peak_sequence_tokens_cache,cold_output_tokens_per_second,cache_output_tokens_per_second,cache_to_cold_output_tokens_per_second_delta,cache_to_cold_output_tokens_per_second_ratio,cold_p95_first_event_ms,cache_p95_first_event_ms,cache_to_cold_p95_first_event_ms_delta,cache_to_cold_p95_first_event_ms_ratio,cold_p95_latency_ms,cache_p95_latency_ms,cache_to_cold_p95_latency_ms_delta,cache_to_cold_p95_latency_ms_ratio,cold_p95_stream_tpot_ms,cache_p95_stream_tpot_ms,cache_to_cold_p95_stream_tpot_ms_delta,cache_to_cold_p95_stream_tpot_ms_ratio,cold_batch_wall_ms,cache_batch_wall_ms,cache_to_cold_batch_wall_ms_delta,cache_to_cold_batch_wall_ms_ratio
matched_unique_prefix_out32_n1_rep00,matched_unique_prefix_out32_n1,matched_unique_prefix,1,32,0,3,3,595.0,627,627,33.518662557600216,16.259737981212616,-17.2589245763876,0.485095070642244,159.16077500003212,1160.1177460000258,1000.9569709999937,7.288967686917783,954.1235160000383,1967.3493750000262,1013.2258589999878,2.06194412149878,25.643959387096974,26.039729967741945,0.39577058064497095,1.0154332868287144,954.6920299999897,1968.0513939999855,1013.3593639999958,2.0614515803593823
matched_unique_prefix_out32_n1_rep01,matched_unique_prefix_out32_n1,matched_unique_prefix,1,32,1,18,18,595.0,627,627,33.68404054601032,36.54504363464732,2.8610030886369984,1.0849364578079357,64.46176800000103,67.7456559999996,3.2838879999985693,1.050943188526857,949.4511710000211,871.5760449999834,-77.87512600003765,0.9179787983009019,28.548045258065162,25.930012548386575,-2.6180327096785874,0.9082938013439305,950.0047939999945,875.6317359999457,-74.37305800004879,0.9217129655873618
matched_unique_prefix_out32_n1_rep02,matched_unique_prefix_out32_n1,matched_unique_prefix,1,32,2,11,11,595.0,627,627,32.30363021937607,34.03443793321273,1.7308077138366613,1.053579356316384,65.20384999998896,56.324357000050895,-8.879492999938066,0.8638194983894422,989.1732259999912,939.9862770000027,-49.186948999988545,0.9502746862661354,29.805463741935558,28.505223225804897,-1.3002405161306605,0.9563757662894118,990.6007399999908,940.2241359999834,-50.37660400000732,0.9491454003961194
matched_unique_prefix_out32_n2_rep00,matched_unique_prefix_out32_n2,matched_unique_prefix,2,32,0,14,14,596.5,1257,1257,63.36753522118094,69.32479733637783,5.95726211519689,1.0940112645127098,87.2326110000472,89.63164599998663,2.399034999939431,1.0275015842405328,1008.0221779999761,922.4387229999707,-85.58345500000542,0.9150976467900616,29.983139387096095,27.698007516129742,-2.285131870966353,0.9237861038677687,1009.9808960000018,923.1905819999611,-86.79031400004078,0.9140673706366416
matched_unique_prefix_out32_n2_rep01,matched_unique_prefix_out32_n2,matched_unique_prefix,2,32,1,8,8,596.5,1257,1257,67.92890877126527,67.49827430378956,-0.43063446747571277,0.9936605125083671,98.7892300000226,101.97471800000812,3.1854879999855257,1.0322452963747648,939.1177609999772,947.4689319999925,8.351171000015256,1.0088925706091671,28.26572751612752,28.08060135483783,-0.18512616128968773,0.9934505078213869,942.1614620000014,948.1723889999785,6.010926999977073,1.0063799329970653
matched_unique_prefix_out32_n2_rep02,matched_unique_prefix_out32_n2,matched_unique_prefix,2,32,2,13,13,596.5,1257,1257,68.979136978715,71.83591127108149,2.856774292366481,1.0414150483391522,99.29826500001582,84.05186199996706,-15.246403000048758,0.8464585156644345,927.4495170000137,890.0658470000167,-37.38366999999698,0.9596919624036028,27.096295870968156,26.484234516130396,-0.6120613548377598,0.9774116226899655,927.8167690000032,890.9193029999756,-36.897466000027634,0.9602319474783846
matched_unique_prefix_out32_n4_rep00,matched_unique_prefix_out32_n4,matched_unique_prefix,4,32,0,17,17,596.5,2514,2514,133.25664843523347,123.81283585816143,-9.443812577072038,0.9291306461030948,138.2017889999929,114.56903300000931,-23.6327559999836,0.8289981904649236,959.7636139999963,1032.8173309999897,73.05371699999341,1.0761163644197014,27.555282290321767,30.351247645162328,2.795965354840561,1.1014674908927566,960.5524490000334,1033.8184979999596,73.26604899992617,1.0762749072954825
matched_unique_prefix_out32_n4_rep01,matched_unique_prefix_out32_n4,matched_unique_prefix,4,32,1,15,15,596.5,2514,2514,128.34578021684948,131.2599146676634,2.9141344508139184,1.0227053390137975,111.90833500000963,136.14539499997136,24.23705999996173,1.216579578276807,995.2036500000077,971.3535800000273,-23.850069999980406,0.9760349854022539,29.54706561290403,28.71417058064517,-0.8328950322588611,0.971811243689285,997.3058700000479,975.1644309999961,-22.141439000051832,0.9777987479407388
matched_unique_prefix_out32_n4_rep02,matched_unique_prefix_out32_n4,matched_unique_prefix,4,32,2,9,9,596.5,2514,2514,140.45794526605104,93.96448453448366,-46.49346073156738,0.6689866091697346,104.48821600004976,511.21595099999695,406.7277349999472,4.8925703832454515,910.9215909999762,1360.3794210000046,449.4578300000285,1.4934100085459938,27.027856709676804,28.28718677419455,1.2593300645177443,1.0465937820392124,911.304801999961,1362.2168059999922,450.9120040000312,1.4947982310753263
matched_unique_prefix_out32_n8_rep00,matched_unique_prefix_out32_n8,matched_unique_prefix,8,32,0,6,6,595.625,5021,5021,243.0110842766276,268.27040868732115,25.25932441069355,1.1039430957887502,138.39573899997504,115.63617900000622,-22.759559999968815,0.8355472490379713,1052.3327390000077,953.7167469999872,-98.61599200002047,0.9062882030129258,31.762416322580535,28.12828454838631,-3.6341317741942234,0.885583900881916,1053.4498900000244,954.2610430000025,-99.18884700002195,0.9058437919624068
matched_unique_prefix_out32_n8_rep01,matched_unique_prefix_out32_n8,matched_unique_prefix,8,32,1,20,20,595.625,5021,5021,255.11793280873385,279.8763814447968,24.758448636062923,1.0970470729496884,159.1146480000134,90.55267100001174,-68.56197700000166,0.5691032983965381,1001.8416740000475,914.1312859999857,-87.71038800006181,0.9124508489950702,29.593174741936792,27.392463129032304,-2.200711612904488,0.9256344872729779,1003.4574879999809,914.6895450000443,-88.76794299993662,0.9115379136022369
matched_unique_prefix_out32_n8_rep02,matched_unique_prefix_out32_n8,matched_unique_prefix,8,32,2,2,2,595.625,5021,5021,235.63986326856593,269.3815925686096,33.74172930004369,1.1431919405825965,141.50511799999776,123.31048299998315,-18.194635000014614,0.8714206577318645,1081.7695290000415,946.9951179999896,-134.77441100005194,0.8754130086057852,31.862421032258226,27.427695290322347,-4.434725741935878,0.8608164226614775,1086.4036180000198,950.3247700000088,-136.07884800001102,0.8747437455606775
shared_prefix_long_out32_n1_rep00,shared_prefix_long_out32_n1,shared_prefix_long,1,32,0,7,7,580.0,612,612,31.083132781804302,33.78998605844138,2.7068532766370765,1.087084313400406,67.56809699999167,66.90832099999966,-0.6597759999920072,0.9902353917116818,1028.8499579999666,946.4548230000105,-82.3951349999561,0.9199153050847879,31.00909229032177,28.37246780645196,-2.6366244838698094,0.9149725358232197,1029.4972589999816,947.0261380000125,-82.47112099996912,0.9198918498529285
shared_prefix_long_out32_n1_rep01,shared_prefix_long_out32_n1,shared_prefix_long,1,32,1,19,19,580.0,612,612,33.82526859017798,35.74421371411828,1.9189451239403041,1.0567311126835375,73.51175700000567,73.72622600001932,0.21446900001365066,1.0029174789008735,944.4271720000188,895.0158439999996,-49.41132800001924,0.94768116646265,28.094045645161714,26.49321348387033,-1.6008321612913825,0.9430188096968841,946.0383120000415,895.2497949999838,-50.78851700005771,0.9463145240992571
