scenario_id,prompt_profile,request_count,max_new_tokens,pairs,prompt_tokens_mean,cache_to_cold_output_tokens_per_second_ratio_median,cache_to_cold_output_tokens_per_second_ratio_p95,cache_to_cold_p95_first_event_ms_ratio_median,cache_to_cold_p95_first_event_ms_ratio_p95,cache_to_cold_p95_latency_ms_ratio_median,cache_to_cold_p95_latency_ms_ratio_p95,cache_to_cold_p95_stream_tpot_ms_ratio_median,cache_to_cold_p95_stream_tpot_ms_ratio_p95,cache_to_cold_batch_wall_ms_ratio_median,cache_to_cold_batch_wall_ms_ratio_p95,cold_output_tokens_per_second_median,cache_output_tokens_per_second_median,cold_p95_first_event_ms_median,cache_p95_first_event_ms_median,cold_p95_latency_ms_median,cache_p95_latency_ms_median,cold_p95_stream_tpot_ms_median,cache_p95_stream_tpot_ms_median
matched_unique_prefix_out32_n1,matched_unique_prefix,1,32,3,595.0,1.053579356316384,1.0849364578079357,1.050943188526857,7.288967686917783,0.9502746862661354,2.06194412149878,0.9563757662894118,1.0154332868287144,0.9491454003961194,2.0614515803593823,33.518662557600216,34.03443793321273,65.20384999998896,67.7456559999996,954.1235160000383,939.9862770000027,28.548045258065162,26.039729967741945
matched_unique_prefix_out32_n2,matched_unique_prefix,2,32,3,596.5,1.0414150483391522,1.0940112645127098,1.0275015842405328,1.0322452963747648,0.9596919624036028,1.0088925706091671,0.9774116226899655,0.9934505078213869,0.9602319474783846,1.0063799329970653,67.92890877126527,69.32479733637783,98.7892300000226,89.63164599998663,939.1177609999772,922.4387229999707,28.26572751612752,27.698007516129742
matched_unique_prefix_out32_n4,matched_unique_prefix,4,32,3,596.5,0.9291306461030948,1.0227053390137975,1.216579578276807,4.8925703832454515,1.0761163644197014,1.4934100085459938,1.0465937820392124,1.1014674908927566,1.0762749072954825,1.4947982310753263,133.25664843523347,123.81283585816143,111.90833500000963,136.14539499997136,959.7636139999963,1032.8173309999897,27.555282290321767,28.71417058064517
matched_unique_prefix_out32_n8,matched_unique_prefix,8,32,3,595.625,1.1039430957887502,1.1431919405825965,0.8355472490379713,0.8714206577318645,0.9062882030129258,0.9124508489950702,0.885583900881916,0.9256344872729779,0.9058437919624068,0.9115379136022369,243.0110842766276,269.3815925686096,141.50511799999776,115.63617900000622,1052.3327390000077,946.9951179999896,31.762416322580535,27.427695290322347
shared_prefix_long_out32_n1,shared_prefix_long,1,32,3,580.0,1.0567311126835375,1.087084313400406,0.9902353917116818,1.0029174789008735,0.94768116646265,1.0317047927007337,0.9430188096968841,1.045243210757149,0.9463145240992571,1.0316882516320611,33.82526859017798,35.74421371411828,67.56809699999167,66.90832099999966,944.4271720000188,895.0158439999996,28.094045645161714,26.49321348387033
shared_prefix_long_out32_n2,shared_prefix_long,2,32,3,580.5,0.9691096374170188,1.0162947325655223,1.0113839268420213,1.1250208145766865,1.0333376645296886,1.0596987493686503,1.0434675115846925,1.054829359712578,1.0318749926636923,1.0597466138335327,68.18906808905992,68.37766429322045,87.01461400005428,97.32316899999205,933.5219019999954,935.3645949999532,27.695363806452818,27.67702706451532
shared_prefix_long_out32_n4,shared_prefix_long,4,32,3,580.5,0.9855714467959187,1.0353248917071207,1.225666557760855,1.4077365790000036,1.0146834689255735,1.0578322411316405,0.9683294054199467,1.026604787373393,1.0146397841079795,1.0618069086796786,128.93358033448504,128.01166493495472,99.91242899997133,125.24992300001259,992.4091109999722,995.6219130000363,29.94276367742039,28.703661354838108
shared_prefix_long_out32_n8,shared_prefix_long,8,32,3,579.5,0.9798707700757763,1.0828531537402013,0.8646135000117616,1.0089071849275,1.0144541924417663,1.0540635056532632,1.0081973276022878,1.037593159188127,1.0205427394498838,1.0567522907803792,264.34201681197123,255.16624251641292,136.30239499997288,125.85898300000053,967.1779579999793,998.2717000000036,28.538262129031057,29.086676129032462
