server_prefix_caching_configured,phase_order_count,mean_server_latest_prefix_cache_hit_rate_pct,mean_server_to_async_throughput_ratio,mean_server_to_async_latency_ratio,mean_server_to_async_tpot_ratio,async_first_throughput_ratio,server_first_throughput_ratio,server_first_minus_async_first_throughput_ratio,async_first_latency_ratio,server_first_latency_ratio,server_first_minus_async_first_latency_ratio
off,1,,1.22941446337525,0.8145430629589115,0.9999491786541743,1.22941446337525,,,0.8145430629589115,,
on,1,,1.1984814022108607,0.8339179576340234,1.0216593050025604,1.1984814022108607,,,0.8339179576340234,,
