server_prefix_caching_configured,phase_order_count,mean_server_latest_prefix_cache_hit_rate_pct,mean_server_to_async_throughput_ratio,mean_server_to_async_latency_ratio,mean_server_to_async_tpot_ratio,async_first_throughput_ratio,server_first_throughput_ratio,server_first_minus_async_first_throughput_ratio,async_first_latency_ratio,server_first_latency_ratio,server_first_minus_async_first_latency_ratio
off,2,0.0,0.9650513291995331,1.0416766441362335,0.5014676481758025,0.9440635422438006,0.9860391161552655,0.04197557391146489,1.064514729394965,1.0188385588775022,-0.045676170517462866
on,2,61.25,11.925951728218255,0.08428015561947022,0.02027134010053664,11.442768080470705,12.409135375965807,0.9663672954951021,0.08782553069519657,0.08073478054374388,-0.0070907501514526905
