phase_order,off_source_dir,on_source_dir,off_server_enable_prefix_caching_observed,on_server_enable_prefix_caching_observed,off_latest_prefix_cache_hit_rate_pct,on_latest_prefix_cache_hit_rate_pct,cache_on_minus_off_prefix_cache_hit_rate_pct,off_throughput_ratio,on_throughput_ratio,cache_on_minus_off_throughput_ratio,cache_on_div_off_throughput_ratio,off_latency_ratio,on_latency_ratio,cache_on_minus_off_latency_ratio,cache_on_div_off_latency_ratio,off_tpot_ratio,on_tpot_ratio,cache_on_minus_off_tpot_ratio
async_first,results/modal-vllm-server-async-qwen15b-l4-n32-batched-tokens60640-server-cache-off-smoke-r1,results/modal-vllm-server-async-qwen15b-l4-n32-batched-tokens60640-server-cache-on-smoke-r1,False,True,0.0,74.1,74.1,0.9440635422438006,11.442768080470705,10.498704538226905,12.12076048744996,1.064514729394965,0.08782553069519657,-0.9766891986997684,0.08250287973480055,0.5079897688347532,0.020730548039209,-0.48725922079554423
server_first,results/modal-vllm-server-async-qwen15b-l4-n32-batched-tokens60640-server-cache-off-server-first-smoke-r1,results/modal-vllm-server-async-qwen15b-l4-n32-batched-tokens60640-server-cache-on-server-first-smoke-r1,False,True,0.0,48.4,48.4,0.9860391161552655,12.409135375965807,11.423096259810542,12.584830736077834,1.0188385588775022,0.08073478054374388,-0.9381037783337584,0.0792419759149014,0.4949455275168518,0.019812132161864282,-0.4751333953549875
