request_count,max_new_tokens,shared_profile,control_profile,shared_scenario_id,control_scenario_id,shared_prompt_tokens_mean,control_prompt_tokens_mean,shared_to_control_prompt_tokens_mean_ratio,shared_cache_to_cold_output_tokens_per_second_ratio_median,control_cache_to_cold_output_tokens_per_second_ratio_median,shared_minus_control_cache_to_cold_output_tokens_per_second_ratio_median,shared_cache_to_cold_p95_first_event_ms_ratio_median,control_cache_to_cold_p95_first_event_ms_ratio_median,shared_minus_control_cache_to_cold_p95_first_event_ms_ratio_median,shared_cache_to_cold_p95_latency_ms_ratio_median,control_cache_to_cold_p95_latency_ms_ratio_median,shared_minus_control_cache_to_cold_p95_latency_ms_ratio_median,shared_cache_to_cold_p95_stream_tpot_ms_ratio_median,control_cache_to_cold_p95_stream_tpot_ms_ratio_median,shared_minus_control_cache_to_cold_p95_stream_tpot_ms_ratio_median,shared_cache_to_cold_batch_wall_ms_ratio_median,control_cache_to_cold_batch_wall_ms_ratio_median,shared_minus_control_cache_to_cold_batch_wall_ms_ratio_median,shared_cold_prefix_cache_hit_rate_pct_median,control_cold_prefix_cache_hit_rate_pct_median,shared_minus_control_cold_prefix_cache_hit_rate_pct_median,shared_cache_prefix_cache_hit_rate_pct_median,control_cache_prefix_cache_hit_rate_pct_median,shared_minus_control_cache_prefix_cache_hit_rate_pct_median,shared_cache_to_cold_prefix_cache_hit_rate_pct_delta_median,control_cache_to_cold_prefix_cache_hit_rate_pct_delta_median,shared_minus_control_cache_to_cold_prefix_cache_hit_rate_pct_delta_median,shared_cold_gpu_kv_cache_usage_pct_median,control_cold_gpu_kv_cache_usage_pct_median,shared_minus_control_cold_gpu_kv_cache_usage_pct_median,shared_cache_gpu_kv_cache_usage_pct_median,control_cache_gpu_kv_cache_usage_pct_median,shared_minus_control_cache_gpu_kv_cache_usage_pct_median,shared_cache_to_cold_gpu_kv_cache_usage_pct_delta_median,control_cache_to_cold_gpu_kv_cache_usage_pct_delta_median,shared_minus_control_cache_to_cold_gpu_kv_cache_usage_pct_delta_median
2,8,shared_prefix_long,matched_unique_prefix,shared_prefix_long_out8_n2,matched_unique_prefix_out8_n2,580.5,596.5,0.9731768650461022,3.1474786839486293,2.9995072289233367,0.14797145502529263,0.961458115176006,0.967370312056464,-0.005912196880457965,0.3174477549750701,0.3331824651866176,-0.015734710211547487,0.2654423392698185,0.28834911592478335,-0.022906776654964878,0.31771462189712524,0.3333880946701191,-0.015673472772993857,0.0,0.0,0.0,28.1,2.2,25.900000000000002,28.1,2.2,25.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,shared_prefix_long,matched_unique_prefix,shared_prefix_long_out8_n4,matched_unique_prefix_out8_n4,580.5,596.5,0.9731768650461022,0.9916350147910984,1.732107553227296,-0.7404725384361976,1.005559970138277,0.3470594990607165,0.6585004710775604,1.012096425769118,0.5768846481933917,0.4352117775757264,1.0264864647885097,0.9480563011174735,0.07843016367103617,1.0084355484468888,0.5773313545898353,0.43110419385705345,0.0,0.0,0.0,41.4,2.6,38.8,41.4,2.6,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,shared_prefix_long,matched_unique_prefix,shared_prefix_long_out8_n8,matched_unique_prefix_out8_n8,579.5,595.625,0.9729275970619098,1.0430345664389817,1.0077167218778282,0.0353178445611535,0.9121882604175958,1.0265523229259212,-0.11436406250832543,0.9585051053765359,0.9923732165380985,-0.03386811116156263,0.8089542060570166,0.9358233601772301,-0.1268691541202135,0.9587409968723225,0.9923423699237136,-0.033601373051391104,0.0,0.0,0.0,48.1,2.8,45.300000000000004,48.1,2.8,45.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
