pair_id,scenario_id,prompt_profile,request_count,max_new_tokens,repeat_index,cold_run_order,cache_run_order,prompt_tokens_mean,estimated_peak_sequence_tokens_cold,estimated_peak_sequence_tokens_cache,cold_output_tokens_per_second,cache_output_tokens_per_second,cache_to_cold_output_tokens_per_second_delta,cache_to_cold_output_tokens_per_second_ratio,cold_p95_first_event_ms,cache_p95_first_event_ms,cache_to_cold_p95_first_event_ms_delta,cache_to_cold_p95_first_event_ms_ratio,cold_p95_latency_ms,cache_p95_latency_ms,cache_to_cold_p95_latency_ms_delta,cache_to_cold_p95_latency_ms_ratio,cold_p95_stream_tpot_ms,cache_p95_stream_tpot_ms,cache_to_cold_p95_stream_tpot_ms_delta,cache_to_cold_p95_stream_tpot_ms_ratio,cold_batch_wall_ms,cache_batch_wall_ms,cache_to_cold_batch_wall_ms_delta,cache_to_cold_batch_wall_ms_ratio,cold_prefix_cache_hit_rate_pct,cache_prefix_cache_hit_rate_pct,cache_to_cold_prefix_cache_hit_rate_pct_delta,cold_gpu_kv_cache_usage_pct,cache_gpu_kv_cache_usage_pct,cache_to_cold_gpu_kv_cache_usage_pct_delta,isolation_call_index,isolation_phase_order,isolation_warmup_runs,isolation_warmup_prompt_profile
shared_prefix_long_out8_n2_isolated_rep00,shared_prefix_long_out8_n2,shared_prefix_long,2,8,0,0,0,580.5,1177,1177,23.843719819625644,75.04759987831517,51.20388005868952,3.1474786839486293,68.40910899998676,65.77249299999721,-2.6366159999895444,0.961458115176006,670.7713810000087,212.93486899998015,-457.8365120000285,0.3174477549750701,88.50888857142942,23.49400642857193,-65.01488214285749,0.2654423392698185,671.036235999992,213.19802400000754,-457.8382119999844,0.31771462189712524,0.0,28.1,28.1,0.0,0.0,0.0,0,cold_first,1,neutral_long
shared_prefix_long_out8_n4_isolated_rep00,shared_prefix_long_out8_n4,shared_prefix_long,4,8,0,0,0,580.5,2354,2354,152.64524745056008,151.36837221342702,-1.276875237133055,0.9916350147910984,75.71119799999337,76.1321500000065,0.4209520000131306,1.005559970138277,208.56565800002613,211.08855700001072,2.5228989999845908,1.012096425769118,21.812224428572335,22.38995314285879,0.5777287142864544,1.0264864647885097,209.6363990000043,211.40479700000014,1.768397999995841,1.0084355484468888,0.0,41.4,41.4,0.0,0.0,0.0,1,cold_first,1,neutral_long
shared_prefix_long_out8_n8_isolated_rep00,shared_prefix_long_out8_n8,shared_prefix_long,8,8,0,0,0,579.5,4700,4700,236.20678505983625,246.37184164483205,10.165056584995796,1.0430345664389817,116.82022299999062,106.56203599995706,-10.258187000033558,0.9121882604175958,270.51501400001143,259.29002200001605,-11.224991999995382,0.9585051053765359,30.68757357142918,24.82484171429178,-5.862731857137401,0.8089542060570166,270.94903299999373,259.7699460000058,-11.17908699998793,0.9587409968723225,0.0,48.1,48.1,0.0,0.0,0.0,2,cold_first,1,neutral_long
matched_unique_prefix_out8_n2_isolated_rep00,matched_unique_prefix_out8_n2,matched_unique_prefix,2,8,0,0,0,596.5,1209,1209,18.982632952836653,56.93854476603188,37.95591181319523,2.9995072289233367,75.49872999999252,73.03522999995948,-2.4635000000330365,0.967370312056464,842.6276150000263,280.74874600002886,-561.8788689999974,0.3331824651866176,112.74302742857246,32.50935228571247,-80.23367514286,0.28834911592478335,842.8756980000003,281.0047229999668,-561.8709750000335,0.3333880946701191,0.0,2.2,2.2,0.0,0.0,0.0,3,cold_first,1,neutral_long
matched_unique_prefix_out8_n4_isolated_rep00,matched_unique_prefix_out8_n4,matched_unique_prefix,4,8,0,0,0,596.5,2418,2418,88.9671114917579,154.10060580368884,65.13349431193093,1.732107553227296,222.17804500002103,77.10900099999662,-145.0690440000244,0.3470594990607165,359.37355700002627,207.31708799996795,-152.0564690000583,0.5768846481933917,22.538867428571457,21.36811528570856,-1.1707521428628986,0.9480563011174735,359.68347699997594,207.65654899997799,-152.02692799999795,0.5773313545898353,0.0,2.6,2.6,0.0,0.0,0.0,4,cold_first,1,neutral_long
matched_unique_prefix_out8_n8_isolated_rep00,matched_unique_prefix_out8_n8,matched_unique_prefix,8,8,0,0,0,595.625,4829,4829,222.64354962866756,224.36162797904444,1.718078350376885,1.0077167218778282,126.6598409999915,130.0229539999691,3.363112999977602,1.0265523229259212,287.0031659999768,284.8142550000148,-2.1889109999619905,0.9923732165380985,32.38442042857059,30.306097142857066,-2.0783232857135268,0.9358233601772301,287.454992999983,285.25376900000765,-2.2012239999753547,0.9923423699237136,0.0,2.8,2.8,0.0,0.0,0.0,5,cold_first,1,neutral_long
