trial_index,trial_label,phase_order,prompt_profile,scenario_id,request_count,max_new_tokens,repeat_index,prompt_tokens_mean,estimated_prompt_tokens,gpu_memory_utilization,max_model_len,max_num_batched_tokens,off_source_dir,on_source_dir,off_server_enable_prefix_caching_observed,on_server_enable_prefix_caching_observed,off_server_latest_prefix_cache_hit_rate_pct,on_server_latest_prefix_cache_hit_rate_pct,cache_on_minus_off_server_latest_prefix_cache_hit_rate_pct,off_server_gpu_kv_cache_size_tokens,on_server_gpu_kv_cache_size_tokens,off_server_max_concurrency_for_request,on_server_max_concurrency_for_request,off_server_available_kv_cache_memory_gib,on_server_available_kv_cache_memory_gib,off_server_output_tokens_per_second,on_server_output_tokens_per_second,cache_on_minus_off_server_output_tokens_per_second,cache_on_div_off_server_output_tokens_per_second,off_server_p95_latency_ms,on_server_p95_latency_ms,cache_on_minus_off_server_p95_latency_ms,cache_on_div_off_server_p95_latency_ms,off_server_p95_first_content_ms,on_server_p95_first_content_ms,cache_on_minus_off_server_p95_first_content_ms,cache_on_div_off_server_p95_first_content_ms,off_server_p95_stream_tpot_ms,on_server_p95_stream_tpot_ms,cache_on_minus_off_server_p95_stream_tpot_ms,cache_on_div_off_server_p95_stream_tpot_ms,off_server_batch_wall_ms,on_server_batch_wall_ms,cache_on_minus_off_server_batch_wall_ms,cache_on_div_off_server_batch_wall_ms,off_server_prefix_cache_counter_requests,on_server_prefix_cache_counter_requests,cache_on_minus_off_server_prefix_cache_counter_requests,off_server_prefix_cache_counter_queries,on_server_prefix_cache_counter_queries,cache_on_minus_off_server_prefix_cache_counter_queries,off_server_prefix_cache_counter_hits,on_server_prefix_cache_counter_hits,cache_on_minus_off_server_prefix_cache_counter_hits,off_server_prefix_cache_counter_hit_rate_pct,on_server_prefix_cache_counter_hit_rate_pct,cache_on_minus_off_server_prefix_cache_counter_hit_rate_pct
1,modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n32-batched-tokens60640-matched-unique-seed3805-cache-control-r1,async_first,matched_unique_prefix_mega_long_no_repeat_variant,matched_unique_prefix_mega_long_no_repeat_variant_out8_n32,32,8,0,3582.46875,114639.0,0.325,3639,60640,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n32-batched-tokens60640-matched-unique-seed3805-cache-off-r1,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n32-batched-tokens60640-matched-unique-seed3805-cache-on-r1,False,True,,,,14188,14188,3.9,3.9,0.38,0.38,30.322435746635815,29.801604611103166,-0.5208311355326494,0.9828235719622084,8433.491580000009,8579.897520999992,146.4059409999827,1.017360062509244,8107.008282999999,8258.919709999987,151.91142699998818,1.0187382844197335,79.68320171428903,81.79349357143097,2.110291857141945,1.0264835223954552,8442.593534999985,8590.141482000006,147.54794700002094,1.0174766138377194,,,,0,436978,436978,0,1936,1936,0.0,0.443042899184856,0.443042899184856
2,modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n32-batched-tokens60640-shared-prefix-seed3805-cache-control-r1,async_first,shared_prefix_mega_long_no_repeat_variant,shared_prefix_mega_long_no_repeat_variant_out8_n32,32,8,0,3584.46875,114703.0,0.325,3628,60640,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n32-batched-tokens60640-shared-prefix-seed3805-cache-off-r1,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n32-batched-tokens60640-shared-prefix-seed3805-cache-on-r1,False,True,,,,14208,14208,3.92,3.92,0.38,0.38,29.931955559151863,270.1417803783731,240.2098248192212,9.02519649424562,8544.314311999984,936.1109830000203,-7608.203328999964,0.1095595209653404,8207.91238999999,811.6015219999895,-7396.3108680000005,0.09888038315184677,81.56089385714644,31.73549728571499,-49.82539657143145,0.389101881856513,8552.732196000023,947.6505250000002,-7605.081671000023,0.11080091171838648,,,,0,114703,114703,0,110240,110240,0.0,96.1090817153867,96.1090817153867
3,modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n32-batched-tokens60640-matched-unique-seed3906-cache-control-r1,async_first,matched_unique_prefix_mega_long_no_repeat_variant,matched_unique_prefix_mega_long_no_repeat_variant_out8_n32,32,8,0,3591.46875,114927.0,0.325,3648,60640,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n32-batched-tokens60640-matched-unique-seed3906-cache-off-r1,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n32-batched-tokens60640-matched-unique-seed3906-cache-on-r1,False,True,,,,14224,14224,3.9,3.9,0.38,0.38,29.479888511497446,28.537413780085885,-0.9424747314115614,0.9680299085580332,8664.198657000014,8957.380295000006,293.18163799999274,1.0338382866790714,8333.331011000013,8608.10443599999,274.7734249999776,1.0329728201888628,81.15965599999903,85.12901957142756,3.9693635714285307,1.0489080876763275,8683.886301,8970.679753000013,286.7934520000126,1.0330259335577652,,,,0,438076,438076,0,1936,1936,0.0,0.4419324500771556,0.4419324500771556
4,modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n32-batched-tokens60640-shared-prefix-seed3906-cache-control-r1,async_first,shared_prefix_mega_long_no_repeat_variant,shared_prefix_mega_long_no_repeat_variant_out8_n32,32,8,0,3593.46875,114991.0,0.325,3637,60640,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n32-batched-tokens60640-shared-prefix-seed3906-cache-off-r1,results/modal-vllm-server-async-qwen15b-l4-kvbudget-gpu0325-n32-batched-tokens60640-shared-prefix-seed3906-cache-on-r1,False,True,0.0,,,14181,14181,3.9,3.9,0.38,0.38,25.730342098767448,320.4982939212312,294.7679518224638,12.456044800763996,9935.236233000012,791.5435869999783,-9143.692646000034,0.0796703337934589,9539.588623999975,681.0684279999748,-8858.520196,0.07139389913381831,95.42339514285906,22.66173885714043,-72.76165628571863,0.23748619322560652,9949.343037000006,798.7562019999928,-9150.586835000013,0.0802823059803594,,,,0,114991,114991,0,110736,110736,0.0,96.29971041211921,96.29971041211921
